,time,ctwl/nm,transmissionDepth/dB,reflection/%,n_ac,n_dc
61,2022-07-11 20:01:31,1542.2236,0.0224999999999973,0.5167,4.628609167860383e-05,
62,2022-07-11 20:03:00,1542.1845,0.041499999999999204,0.951,0.00011192302807262425,
63,2022-07-11 20:04:28,1542.327,0.033500000000000085,0.7684,6.959520259148031e-05,
64,2022-07-11 20:05:57,1542.3042,0.038999999999997925,0.894,9.141215045865247e-05,
65,2022-07-11 20:07:25,1537.2249,0.023500000000002075,0.5396,4.784302160461728e-05,
66,2022-07-11 20:08:54,1541.426,0.02050000000000196,0.4709,4.296971647272776e-05,
67,2022-07-11 20:10:23,1541.0399,0.04200000000000159,0.9624,0.00011872106868037574,
68,2022-07-11 20:11:52,1546.8387,0.004500000000003723,0.1036,1.711847644755028e-05,
69,2022-07-11 20:13:20,1547.3478,0.01249999999999929,0.2874,3.0715090141158237e-05,
70,2022-07-11 20:14:49,1547.3704,0.028999999999999915,0.6655,5.8701394588241726e-05,
71,2022-07-11 20:16:18,1547.3838,0.11850000000000094,2.6917,0.0001357918949180852,
72,2022-07-11 20:17:46,1547.3906,0.14849999999999852,3.3615,0.00013579249165748846,
73,2022-07-11 20:19:15,1547.3961,0.19099999999999895,4.3026,0.00013579297431435874,
74,2022-07-11 20:20:44,1547.404,0.19450000000000145,4.3797,0.0001357936675851361,
75,2022-07-11 20:22:13,1547.4134,0.23849999999999838,5.3436,0.0001357944924896053,
76,2022-07-11 20:23:41,1547.4158,0.26200000000000045,5.8544,0.00013579470310351235,
77,2022-07-11 20:25:10,1547.4178,0.2825000000000024,6.2978,0.00013579487861510155,
78,2022-07-11 20:26:39,1547.423,0.297500000000003,6.6208,0.00013579533494523347,
79,2022-07-11 20:28:07,1547.4356,0.3509999999999991,7.7641,0.0001357964406682454,
80,2022-07-11 20:29:36,1547.4351,0.38049999999999784,8.3885,0.0001357963967903481,
81,2022-07-11 20:31:05,1547.449,0.4085000000000001,8.9772,0.00013579761659589302,
82,2022-07-11 20:32:34,1547.4566,0.4100000000000037,9.0087,0.00013579828353993197,
83,2022-07-11 20:34:02,1547.457,0.20599999999999952,4.6326,0.00013579831864224984,
84,2022-07-11 20:35:31,1547.4764,0.48199999999999577,10.5047,0.00013580002110466505,
85,2022-07-11 20:37:00,1547.485,0.522000000000002,11.3252,0.00013580077580449857,
86,2022-07-11 20:38:28,1547.4948,0.5390000000000015,11.6717,0.00013580163581128563,
87,2022-07-11 20:39:57,1547.5011,0.5775000000000006,12.4512,0.0001358021886727916,
88,2022-07-11 20:41:26,1547.5058,0.599499999999999,12.8936,0.00013580260112502622,
89,2022-07-11 20:42:55,1547.5131,0.629999999999999,13.5032,0.0001358032417423268,
90,2022-07-11 20:44:23,1547.5174,0.657,14.0393,0.00013580361909224358,
91,2022-07-11 20:45:52,1547.5194,0.6950000000000003,14.7881,0.00013580379460383275,
92,2022-07-11 20:47:21,1547.5242,0.7195,15.2675,0.00013580421583164686,
93,2022-07-11 20:48:49,1547.5043,0.7684999999999995,16.2181,0.00013580246949133434,
94,2022-07-11 20:50:18,1547.5256,0.7744999999999997,16.3338,0.00013580433868975927,
