,time,ctwl/nm
133,2022-07-13 12:57:03,1540.141
134,2022-07-13 12:57:13,1540.1355
135,2022-07-13 12:57:23,1540.1292
136,2022-07-13 12:57:33,1540.1228
137,2022-07-13 12:57:43,1540.1181
138,2022-07-13 12:57:53,1540.1205
139,2022-07-13 12:58:03,1540.1308
140,2022-07-13 12:58:13,1540.1474
141,2022-07-13 12:58:23,1540.1719
142,2022-07-13 12:58:33,1540.1948
143,2022-07-13 12:58:43,1540.2233
144,2022-07-13 12:58:53,1540.2494
145,2022-07-13 12:59:03,1540.2724
146,2022-07-13 12:59:13,1540.2953
147,2022-07-13 12:59:23,1540.3143
148,2022-07-13 12:59:33,1540.3325
149,2022-07-13 12:59:43,1540.3484
150,2022-07-13 12:59:53,1540.3602
151,2022-07-13 13:00:03,1540.3713
152,2022-07-13 13:00:13,1540.3808
153,2022-07-13 13:00:23,1540.3872
154,2022-07-13 13:00:33,1540.3927
155,2022-07-13 13:00:43,1540.3982
156,2022-07-13 13:00:53,1540.4014
157,2022-07-13 13:01:03,1540.4022
158,2022-07-13 13:01:13,1540.4022
159,2022-07-13 13:01:23,1540.4022
160,2022-07-13 13:01:33,1540.3998
161,2022-07-13 13:01:43,1540.3982
162,2022-07-13 13:01:53,1540.3951
163,2022-07-13 13:02:03,1540.3903
164,2022-07-13 13:02:13,1540.3856
165,2022-07-13 13:02:23,1540.3808
166,2022-07-13 13:02:33,1540.3753
167,2022-07-13 13:02:43,1540.3705
168,2022-07-13 13:02:53,1540.3682
169,2022-07-13 13:03:03,1540.3642
170,2022-07-13 13:03:13,1540.3626
171,2022-07-13 13:03:23,1540.3634
172,2022-07-13 13:03:33,1540.3634
173,2022-07-13 13:03:43,1540.3642
174,2022-07-13 13:03:53,1540.3666
175,2022-07-13 13:04:03,1540.3666
176,2022-07-13 13:04:13,1540.3697
177,2022-07-13 13:04:23,1540.3737
178,2022-07-13 13:04:33,1540.3753
179,2022-07-13 13:04:43,1540.3769
180,2022-07-13 13:04:53,1540.3784
181,2022-07-13 13:05:03,1540.3792
182,2022-07-13 13:05:13,1540.38
183,2022-07-13 13:05:23,1540.3784
184,2022-07-13 13:05:33,1540.3761
185,2022-07-13 13:05:43,1540.3729
186,2022-07-13 13:05:53,1540.3697
187,2022-07-13 13:06:03,1540.365
188,2022-07-13 13:06:13,1540.361
189,2022-07-13 13:06:23,1540.3563
190,2022-07-13 13:06:33,1540.3507
191,2022-07-13 13:06:43,1540.3452
