,time,ctwl/nm,transmissionDepth/dB,reflection/%,n_ac,n_dc
331,2022/7/12 2:41,1541.0964,1.7065,32.4928,0.00013524,-3.71E-05
332,2022/7/12 2:42,1541.0563,1.593,30.7053,0.000135237,-4.74E-05
333,2022/7/12 2:44,1541.0216,1.71,32.5472,0.000135234,-4.10E-05
334,2022/7/12 2:45,1541.0067,1.713,32.5938,0.000135232,-1.76E-05
335,2022/7/12 2:47,1540.9733,1.689,32.2202,0.000135229,-3.94E-05
336,2022/7/12 2:48,1540.9354,0.88,18.3418,0.000135226,-4.48E-05
337,2022/7/12 2:50,1540.9231,1.6935,32.2904,0.000135225,-1.45E-05
338,2022/7/12 2:51,1540.888,1.5715,30.3614,0.000135222,-4.15E-05
339,2022/7/12 2:53,1540.8519,1.6945,32.306,0.000135219,-4.26E-05
340,2022/7/12 2:54,1540.8209,1.687,32.189,0.000135216,-3.66E-05
341,2022/7/12 2:56,1540.8035,1.705,32.4695,0.000135214,-2.06E-05
342,2022/7/12 2:57,1540.7719,1.7035,32.4462,0.000135212,-3.73E-05
343,2022/7/12 2:59,1540.7398,1.674,31.9857,0.000135209,-3.79E-05
344,2022/7/12 3:00,1540.7116,1.6845,32.15,0.000135206,-3.33E-05
345,2022/7/12 3:02,1540.6951,1.711,32.5627,0.000135205,-1.95E-05
346,2022/7/12 3:03,1540.6637,1.69,32.2358,0.000135202,-3.71E-05
347,2022/7/12 3:04,1540.6291,1.6895,32.228,0.000135199,-4.09E-05
348,2022/7/12 3:06,1540.6207,1.688,32.2046,0.000135198,-9.92E-06
349,2022/7/12 3:07,1540.5925,1.696,32.3294,0.000135196,-3.33E-05
350,2022/7/12 3:09,1540.5562,1.704,32.4539,0.000135193,-4.29E-05
351,2022/7/12 3:10,1540.526,0.897,18.6608,0.00013519,-3.57E-05
352,2022/7/12 3:12,1540.521,1.719,32.6868,0.00013519,-5.91E-06
353,2022/7/12 3:13,1540.4866,1.6905,32.2437,0.000135187,-4.06E-05
354,2022/7/12 3:15,1540.4543,1.7315,32.8803,0.000135184,-3.82E-05
355,2022/7/12 3:16,1540.4271,1.672,31.9544,0.000135181,-3.21E-05
356,2022/7/12 3:18,1540.4153,1.7025,32.4306,0.00013518,-1.39E-05
357,2022/7/12 3:19,1540.3901,1.1365,23.0249,0.000135178,-2.98E-05
358,2022/7/12 3:21,1540.3579,1.6855,32.1656,0.000135175,-3.80E-05
359,2022/7/12 3:22,1540.3262,1.007,20.6951,0.000135173,-3.75E-05
360,2022/7/12 3:24,1540.3191,1.7155,32.6326,0.000135172,-8.39E-06
361,2022/7/12 3:25,1540.2943,1.701,32.4073,0.00013517,-2.93E-05
362,2022/7/12 3:27,1540.2578,1.7295,32.8494,0.000135167,-4.31E-05
363,2022/7/12 3:28,1540.2274,1.7145,32.6171,0.000135164,-3.59E-05
364,2022/7/12 3:30,1540.2118,1.6915,32.2593,0.000135163,-1.84E-05
365,2022/7/12 3:31,1540.1929,1.7265,32.803,0.000135161,-2.23E-05
366,2022/7/12 3:33,1540.1695,1.707,32.5006,0.000135159,-2.77E-05
367,2022/7/12 3:34,1540.1359,1.65,31.6088,0.000135156,-3.97E-05
368,2022/7/12 3:36,1540.1144,1.683,32.1265,0.000135154,-2.54E-05
369,2022/7/12 3:37,1540.1037,1.668,31.8917,0.000135153,-1.26E-05
370,2022/7/12 3:39,1540.083,1.6885,32.2124,0.000135151,-2.45E-05
371,2022/7/12 3:40,1540.0495,1.7255,32.7875,0.000135148,-3.96E-05
372,2022/7/12 3:42,1540.0249,1.695,32.3138,0.000135146,-2.91E-05
373,2022/7/12 3:43,1540.0136,1.7425,33.0501,0.000135145,-1.34E-05
374,2022/7/12 3:45,1539.9915,1.671,31.9387,0.000135143,-2.61E-05
375,2022/7/12 3:46,1539.9646,1.689,32.2202,0.000135141,-3.18E-05
376,2022/7/12 3:48,1539.9352,1.7205,32.7101,0.000135138,-3.47E-05
377,2022/7/12 3:49,1539.916,1.729,32.8417,0.000135137,-2.27E-05
378,2022/7/12 3:51,1539.9073,1.7155,32.6326,0.000135136,-1.03E-05
379,2022/7/12 3:52,1539.887,1.516,29.4658,0.000135134,-2.40E-05
380,2022/7/12 3:53,1539.8559,1.4825,28.9196,0.000135131,-3.68E-05
381,2022/7/12 3:55,1539.8289,1.3655,26.9786,0.000135129,-3.19E-05
382,2022/7/12 3:56,1539.8119,1.719,32.6868,0.000135127,-2.01E-05
383,2022/7/12 3:58,1539.8012,1.742,33.0424,0.000135126,-1.26E-05
384,2022/7/12 3:59,1539.7827,1.7365,32.9575,0.000135125,-2.19E-05
385,2022/7/12 4:01,1539.7484,1.712,32.5783,0.000135122,-4.05E-05
386,2022/7/12 4:02,1539.7265,1.2005,24.151,0.00013512,-2.59E-05
387,2022/7/12 4:04,1539.7132,1.669,31.9074,0.000135119,-1.57E-05
388,2022/7/12 4:05,1539.701,1.737,32.9652,0.000135118,-1.44E-05
389,2022/7/12 4:07,1539.6814,1.6425,31.4906,0.000135116,-2.32E-05
390,2022/7/12 4:08,1539.6551,1.707,32.5006,0.000135114,-3.11E-05
391,2022/7/12 4:10,1539.627,1.666,31.8603,0.000135111,-3.32E-05
392,2022/7/12 4:11,1539.6131,1.708,32.5161,0.00013511,-1.64E-05
393,2022/7/12 4:13,1539.6061,1.7005,32.3995,0.000135109,-8.27E-06
394,2022/7/12 4:14,1539.5834,1.696,32.3294,0.000135107,-2.68E-05
395,2022/7/12 4:16,1539.5572,1.729,32.8417,0.000135105,-3.10E-05
396,2022/7/12 4:17,1539.5345,1.7385,32.9884,0.000135103,-2.68E-05
397,2022/7/12 4:19,1539.5139,0.8715,18.1818,0.000135101,-2.44E-05
398,2022/7/12 4:20,1539.5094,0.7955,16.7374,0.000135101,-5.32E-06
399,2022/7/12 4:22,1539.4918,1.479,28.8623,0.000135099,-2.08E-05
400,2022/7/12 4:23,1539.4661,1.5745,30.4095,0.000135097,-3.04E-05
401,2022/7/12 4:25,1539.4398,1.728,32.8262,0.000135095,-3.11E-05
402,2022/7/12 4:26,1539.4249,1.6865,32.1812,0.000135093,-1.76E-05
403,2022/7/12 4:28,1539.4188,1.2625,25.2261,0.000135093,-7.21E-06
404,2022/7/12 4:29,1539.3986,1.488,29.0095,0.000135091,-2.39E-05
405,2022/7/12 4:31,1539.3824,0.903,18.7731,0.00013509,-1.92E-05
406,2022/7/12 4:32,1539.3537,1.686,32.1734,0.000135087,-3.39E-05
407,2022/7/12 4:34,1539.33,1.698,32.3606,0.000135085,-2.80E-05
408,2022/7/12 4:35,1539.3185,1.687,32.189,0.000135084,-1.36E-05
409,2022/7/12 4:37,1539.3076,1.71,32.5472,0.000135083,-1.29E-05
410,2022/7/12 4:38,1539.2925,1.7545,33.2348,0.000135082,-1.79E-05
411,2022/7/12 4:39,1539.2712,1.6685,31.8995,0.00013508,-2.52E-05
412,2022/7/12 4:41,1539.2456,1.706,32.485,0.000135078,-3.03E-05
413,2022/7/12 4:42,1539.2246,1.7115,32.5705,0.000135076,-2.48E-05
414,2022/7/12 4:44,1539.2134,1.687,32.189,0.000135075,-1.32E-05
415,2022/7/12 4:45,1539.2057,1.561,30.1928,0.000135074,-9.10E-06
416,2022/7/12 4:47,1539.1904,1.325,26.2945,0.000135073,-1.81E-05
417,2022/7/12 4:48,1539.1675,1.682,32.1109,0.000135071,-2.71E-05
418,2022/7/12 4:50,1539.1461,0.943,19.5178,0.000135069,-2.53E-05
419,2022/7/12 4:51,1539.1275,1.5705,30.3454,0.000135067,-2.20E-05
420,2022/7/12 4:53,1539.114,1.712,32.5783,0.000135066,-1.60E-05
421,2022/7/12 4:54,1539.1092,1.691,32.2515,0.000135066,-5.68E-06
422,2022/7/12 4:56,1539.0919,1.6625,31.8054,0.000135064,-2.05E-05
423,2022/7/12 4:57,1539.0725,1.6875,32.1968,0.000135063,-2.29E-05
424,2022/7/12 4:59,1539.0545,1.717,32.6558,0.000135061,-2.13E-05
425,2022/7/12 5:00,1539.033,1.7,32.3917,0.000135059,-2.54E-05
426,2022/7/12 5:02,1539.017,1.7035,32.4462,0.000135058,-1.89E-05
427,2022/7/12 5:03,1539.0089,1.689,32.2202,0.000135057,-9.58E-06
428,2022/7/12 5:05,1539.001,1.663,31.8132,0.000135056,-9.34E-06
429,2022/7/12 5:06,1538.9831,1.6845,32.15,0.000135055,-2.12E-05
430,2022/7/12 5:08,1538.9626,1.705,32.4695,0.000135053,-2.42E-05
431,2022/7/12 5:09,1538.9474,1.344,26.6162,0.000135052,-1.80E-05
432,2022/7/12 5:11,1538.924,1.6515,31.6325,0.000135049,-2.77E-05
433,2022/7/12 5:12,1538.9149,1.6875,32.1968,0.000135049,-1.08E-05
434,2022/7/12 5:14,1538.9123,1.6685,31.8995,0.000135048,-3.07E-06
435,2022/7/12 5:15,1538.895,1.6585,31.7426,0.000135047,-2.05E-05
436,2022/7/12 5:17,1538.8817,1.735,32.9344,0.000135046,-1.57E-05
437,2022/7/12 5:18,1538.8646,1.3025,25.9116,0.000135044,-2.02E-05
438,2022/7/12 5:20,1538.8384,1.458,28.5175,0.000135042,-3.10E-05
439,2022/7/12 5:21,1538.8253,1.6735,31.9779,0.000135041,-1.55E-05
440,2022/7/12 5:23,1538.8166,1.5855,30.5855,0.00013504,-1.03E-05
441,2022/7/12 5:24,1538.8105,1.669,31.9074,0.00013504,-7.21E-06
442,2022/7/12 5:26,1538.7965,1.6955,32.3216,0.000135038,-1.66E-05
443,2022/7/12 5:27,1538.7863,1.689,32.2202,0.000135037,-1.21E-05
444,2022/7/12 5:28,1538.7578,1.698,32.3606,0.000135035,-3.37E-05
445,2022/7/12 5:30,1538.7428,1.6745,31.9936,0.000135034,-1.77E-05
446,2022/7/12 5:31,1538.7278,1.759,33.304,0.000135032,-1.77E-05
447,2022/7/12 5:33,1538.7152,1.702,32.4228,0.000135031,-1.49E-05
448,2022/7/12 5:34,1538.7128,1.634,31.3564,0.000135031,-2.84E-06
449,2022/7/12 5:36,1538.6998,1.6465,31.5537,0.00013503,-1.54E-05
450,2022/7/12 5:37,1538.6846,1.529,29.6766,0.000135028,-1.80E-05
451,2022/7/12 5:39,1538.6735,1.7315,32.8803,0.000135028,-1.31E-05
452,2022/7/12 5:40,1538.6497,0.644,13.7816,0.000135025,-2.82E-05
453,2022/7/12 5:42,1538.63,1.679,32.064,0.000135024,-2.33E-05
454,2022/7/12 5:43,1538.6214,1.696,32.3294,0.000135023,-1.02E-05
455,2022/7/12 5:45,1538.6099,1.6905,32.2437,0.000135022,-1.36E-05
456,2022/7/12 5:46,1538.6057,1.701,32.4073,0.000135022,-4.97E-06
457,2022/7/12 5:48,1538.5925,1.721,32.7178,0.00013502,-1.56E-05
458,2022/7/12 5:49,1538.5777,1.69,32.2358,0.000135019,-1.75E-05
459,2022/7/12 5:51,1538.5604,1.0415,21.3226,0.000135018,-2.05E-05
460,2022/7/12 5:52,1538.5441,1.7035,32.4462,0.000135016,-1.93E-05
461,2022/7/12 5:54,1538.5268,1.7235,32.7565,0.000135015,-2.05E-05
462,2022/7/12 5:55,1538.5178,1.693,32.2826,0.000135014,-1.06E-05
463,2022/7/12 5:57,1538.51,1.624,31.1982,0.000135013,-9.23E-06
464,2022/7/12 5:58,1538.5038,1.0365,21.232,0.000135013,-7.33E-06
465,2022/7/12 6:00,1538.4899,1.7395,33.0038,0.000135011,-1.64E-05
466,2022/7/12 6:01,1538.4778,1.681,32.0953,0.00013501,-1.43E-05
467,2022/7/12 6:03,1538.4598,1.704,32.4539,0.000135009,-2.13E-05
468,2022/7/12 6:04,1538.446,1.5895,30.6494,0.000135008,-1.63E-05
469,2022/7/12 6:06,1538.4275,1.6485,31.5852,0.000135006,-2.19E-05
470,2022/7/12 6:07,1538.4186,1.723,32.7488,0.000135005,-1.05E-05
471,2022/7/12 6:09,1538.4093,1.3725,27.0962,0.000135004,-1.10E-05
472,2022/7/12 6:10,1538.4078,1.665,31.8446,0.000135004,-1.77E-06
473,2022/7/12 6:12,1538.3973,1.752,33.1964,0.000135003,-1.24E-05
474,2022/7/12 6:13,1538.381,1.652,31.6403,0.000135002,-1.93E-05
475,2022/7/12 6:15,1538.368,1.695,32.3138,0.000135001,-1.54E-05
476,2022/7/12 6:16,1538.3564,1.6805,32.0875,0.000135,-1.37E-05
477,2022/7/12 6:18,1538.3339,1.7025,32.4306,0.000134998,-2.66E-05
478,2022/7/12 6:19,1538.3242,1.455,28.4681,0.000134997,-1.15E-05
479,2022/7/12 6:21,1538.3155,1.6835,32.1344,0.000134996,-1.03E-05
480,2022/7/12 6:22,1538.3188,1.636,31.388,0.000134996,3.90E-06
481,2022/7/12 6:24,1538.3067,1.664,31.8289,0.000134995,-1.43E-05
482,2022/7/12 6:25,1538.2951,1.721,32.7178,0.000134994,-1.37E-05
483,2022/7/12 6:27,1538.2827,1.3795,27.2136,0.000134993,-1.47E-05
484,2022/7/12 6:28,1538.2686,1.491,29.0586,0.000134992,-1.67E-05
485,2022/7/12 6:30,1538.2532,1.6995,32.3839,0.000134991,-1.82E-05
486,2022/7/12 6:31,1538.2379,1.705,32.4695,0.000134989,-1.81E-05
487,2022/7/12 6:33,1538.2272,1.67,31.9231,0.000134988,-1.27E-05
488,2022/7/12 6:34,1538.2159,1.6595,31.7583,0.000134987,-1.34E-05
489,2022/7/12 6:36,1538.2107,1.7185,32.6791,0.000134987,-6.15E-06
490,2022/7/12 6:37,1538.2098,1.541,29.8706,0.000134987,-1.06E-06
491,2022/7/12 6:39,1538.1975,1.6955,32.3216,0.000134986,-1.46E-05
492,2022/7/12 6:40,1538.1893,1.737,32.9652,0.000134985,-9.70E-06
493,2022/7/12 6:41,1538.1799,1.6935,32.2904,0.000134984,-1.11E-05
494,2022/7/12 6:43,1538.1591,0.913,18.9599,0.000134982,-2.46E-05
495,2022/7/12 6:44,1538.1522,0.928,19.2393,0.000134982,-8.16E-06
496,2022/7/12 6:46,1538.1387,1.6875,32.1968,0.000134981,-1.60E-05
497,2022/7/12 6:47,1538.1237,1.6625,31.8054,0.000134979,-1.77E-05
498,2022/7/12 6:49,1538.1186,0.916,19.0159,0.000134979,-6.03E-06
499,2022/7/12 6:50,1538.113,1.6655,31.8525,0.000134978,-6.63E-06
500,2022/7/12 6:52,1538.1099,1.703,32.4384,0.000134978,-3.67E-06
501,2022/7/12 6:53,1538.1014,1.674,31.9857,0.000134977,-1.01E-05
502,2022/7/12 6:55,1538.0948,1.708,32.5161,0.000134977,-7.81E-06
503,2022/7/12 6:56,1538.0812,1.6855,32.1656,0.000134976,-1.61E-05
504,2022/7/12 6:58,1538.0687,1.6575,31.7268,0.000134974,-1.48E-05
505,2022/7/12 6:59,1538.0597,1.727,32.8107,0.000134974,-1.06E-05
506,2022/7/12 7:01,1538.0409,1.128,22.8741,0.000134972,-2.22E-05
507,2022/7/12 7:02,1538.0293,1.7075,32.5084,0.000134971,-1.37E-05
508,2022/7/12 7:04,1538.023,1.6465,31.5537,0.00013497,-7.46E-06
509,2022/7/12 7:05,1538.0135,1.658,31.7347,0.00013497,-1.12E-05
510,2022/7/12 7:07,1538.0084,1.6765,32.0249,0.000134969,-6.04E-06
511,2022/7/12 7:08,1538.0063,1.7025,32.4306,0.000134969,-2.49E-06
512,2022/7/12 7:10,1537.9985,1.3585,26.8608,0.000134968,-9.23E-06
513,2022/7/12 7:11,1537.9888,1.6755,32.0092,0.000134967,-1.15E-05
514,2022/7/12 7:13,1537.9794,1.649,31.5931,0.000134967,-1.11E-05
515,2022/7/12 7:14,1537.966,1.7235,32.7565,0.000134965,-1.59E-05
516,2022/7/12 7:16,1537.9538,1.23,24.6644,0.000134964,-1.44E-05
517,2022/7/12 7:17,1537.9378,1.666,31.8603,0.000134963,-1.89E-05
518,2022/7/12 7:19,1537.9297,1.7285,32.8339,0.000134962,-9.59E-06
519,2022/7/12 7:20,1537.9234,1.058,21.6209,0.000134962,-7.46E-06
520,2022/7/12 7:22,1537.913,1.6855,32.1656,0.000134961,-1.23E-05
521,2022/7/12 7:23,1537.9088,1.132,22.9451,0.00013496,-4.97E-06
522,2022/7/12 7:25,1537.9106,1.0215,20.9594,0.000134961,2.13E-06
523,2022/7/12 7:26,1537.8997,1.723,32.7488,0.00013496,-1.29E-05
524,2022/7/12 7:28,1537.8922,1.714,32.6093,0.000134959,-8.88E-06
525,2022/7/12 7:29,1537.8867,1.671,31.9387,0.000134958,-6.51E-06
526,2022/7/12 7:31,1537.8707,1.7415,33.0347,0.000134957,-1.89E-05
527,2022/7/12 7:32,1537.8595,1.5735,30.3935,0.000134956,-1.33E-05
528,2022/7/12 7:33,1537.8534,0.948,19.6104,0.000134956,-7.22E-06
529,2022/7/12 7:35,1537.8371,1.681,32.0953,0.000134954,-1.93E-05
530,2022/7/12 7:36,1537.8285,1.206,24.247,0.000134953,-1.02E-05
531,2022/7/12 7:38,1537.8241,1.4235,27.9473,0.000134953,-5.21E-06
532,2022/7/12 7:39,1537.8134,1.723,32.7488,0.000134952,-1.27E-05
533,2022/7/12 7:41,1537.8178,1.6935,32.2904,0.000134952,5.21E-06
534,2022/7/12 7:42,1537.8101,1.69,32.2358,0.000134952,-9.11E-06
535,2022/7/12 7:44,1537.8016,1.69,32.2358,0.000134951,-1.01E-05
536,2022/7/12 7:45,1537.7926,1.5565,30.1205,0.00013495,-1.07E-05
537,2022/7/12 7:47,1537.783,1.703,32.4384,0.000134949,-1.14E-05
538,2022/7/12 7:48,1537.777,1.6545,31.6797,0.000134949,-7.10E-06
539,2022/7/12 7:50,1537.7591,1.7185,32.6791,0.000134947,-2.12E-05
540,2022/7/12 7:51,1537.7476,1.683,32.1265,0.000134946,-1.36E-05
541,2022/7/12 7:53,1537.741,1.656,31.7033,0.000134946,-7.81E-06
542,2022/7/12 7:54,1537.7325,1.688,32.2046,0.000134945,-1.01E-05
543,2022/7/12 7:56,1537.7216,1.7225,32.7411,0.000134944,-1.29E-05
544,2022/7/12 7:57,1537.7182,1.738,32.9807,0.000134944,-4.02E-06
545,2022/7/12 7:59,1537.7139,1.666,31.8603,0.000134943,-5.09E-06
546,2022/7/12 8:00,1537.7181,1.705,32.4695,0.000134944,4.97E-06
547,2022/7/12 8:02,1537.7092,1.7035,32.4462,0.000134943,-1.05E-05
548,2022/7/12 8:03,1537.7049,1.52,29.5307,0.000134943,-5.09E-06
549,2022/7/12 8:05,1537.6909,1.6905,32.2437,0.000134941,-1.66E-05
550,2022/7/12 8:06,1537.6863,0.9065,18.8385,0.000134941,-5.44E-06
551,2022/7/12 8:08,1537.6813,1.669,31.9074,0.00013494,-5.92E-06
552,2022/7/12 8:09,1537.6653,1.69,32.2358,0.000134939,-1.89E-05
553,2022/7/12 8:11,1537.6559,1.6725,31.9622,0.000134938,-1.11E-05
554,2022/7/12 8:12,1537.6527,1.6825,32.1187,0.000134938,-3.79E-06
555,2022/7/12 8:14,1537.6369,1.712,32.5783,0.000134937,-1.87E-05
556,2022/7/12 8:15,1537.6287,1.6895,32.228,0.000134936,-9.71E-06
557,2022/7/12 8:17,1537.6257,1.7005,32.3995,0.000134936,-3.55E-06
558,2022/7/12 8:18,1537.6177,1.6935,32.2904,0.000134935,-9.47E-06
559,2022/7/12 8:20,1537.6109,1.6715,31.9466,0.000134934,-8.05E-06
560,2022/7/12 8:21,1537.6132,1.513,29.417,0.000134934,2.72E-06
561,2022/7/12 8:23,1537.6094,1.6645,31.8368,0.000134934,-4.50E-06
562,2022/7/12 8:24,1537.6036,1.6615,31.7897,0.000134934,-6.87E-06
563,2022/7/12 8:26,1537.5942,1.721,32.7178,0.000134933,-1.11E-05
564,2022/7/12 8:27,1537.5895,1.7015,32.415,0.000134932,-5.56E-06
565,2022/7/12 8:28,1537.5854,1.738,32.9807,0.000134932,-4.85E-06
566,2022/7/12 8:30,1537.5691,1.701,32.4073,0.000134931,-1.93E-05
567,2022/7/12 8:31,1537.5613,1.6745,31.9936,0.00013493,-9.23E-06
568,2022/7/12 8:33,1537.5556,1.584,30.5616,0.000134929,-6.75E-06
569,2022/7/12 8:34,1537.5418,1.66,31.7661,0.000134928,-1.63E-05
570,2022/7/12 8:36,1537.5362,1.0475,21.4312,0.000134928,-6.63E-06
571,2022/7/12 8:37,1537.5322,1.357,26.8356,0.000134927,-4.73E-06
572,2022/7/12 8:39,1537.5229,1.7175,32.6636,0.000134927,-1.10E-05
573,2022/7/12 8:40,1537.5185,1.714,32.6093,0.000134926,-5.21E-06
574,2022/7/12 8:42,1537.5156,1.271,25.3723,0.000134926,-3.43E-06
575,2022/7/12 8:43,1537.511,1.7175,32.6636,0.000134925,-5.45E-06
576,2022/7/12 8:45,1537.5103,1.726,32.7952,0.000134925,-8.29E-07
577,2022/7/12 8:46,1537.5059,1.723,32.7488,0.000134925,-5.21E-06
578,2022/7/12 8:48,1537.4973,1.689,32.2202,0.000134924,-1.02E-05
579,2022/7/12 8:49,1537.4936,1.721,32.7178,0.000134924,-4.38E-06
580,2022/7/12 8:51,1537.484,1.664,31.8289,0.000134923,-1.14E-05
581,2022/7/12 8:52,1537.4802,1.726,32.7952,0.000134923,-4.50E-06
582,2022/7/12 8:54,1537.4693,1.654,31.6718,0.000134922,-1.29E-05
583,2022/7/12 8:55,1537.4593,1.706,32.485,0.000134921,-1.18E-05
584,2022/7/12 8:57,1537.4554,1.6925,32.2748,0.000134921,-4.62E-06
585,2022/7/12 8:58,1537.4485,1.6725,31.9622,0.00013492,-8.17E-06
586,2022/7/12 9:00,1537.4343,1.7155,32.6326,0.000134919,-1.68E-05
587,2022/7/12 9:01,1537.4295,1.1705,23.6252,0.000134918,-5.68E-06
588,2022/7/12 9:03,1537.4269,1.6945,32.306,0.000134918,-3.08E-06
589,2022/7/12 9:04,1537.4202,1.65,31.6088,0.000134918,-7.93E-06
590,2022/7/12 9:06,1537.4156,1.679,32.064,0.000134917,-5.45E-06
591,2022/7/12 9:07,1537.414,1.686,32.1734,0.000134917,-1.89E-06
592,2022/7/12 9:09,1537.4185,1.629,31.2773,0.000134917,5.33E-06
593,2022/7/12 9:10,1537.4129,1.7075,32.5084,0.000134917,-6.63E-06
594,2022/7/12 9:12,1537.4097,1.735,32.9344,0.000134917,-3.79E-06
595,2022/7/12 9:13,1537.4017,1.702,32.4228,0.000134916,-9.47E-06
596,2022/7/12 9:15,1537.3968,1.661,31.7818,0.000134915,-5.80E-06
597,2022/7/12 9:16,1537.3996,1.7125,32.586,0.000134916,3.31E-06
598,2022/7/12 9:18,1537.3911,1.6895,32.228,0.000134915,-1.01E-05
599,2022/7/12 9:19,1537.3838,1.729,32.8417,0.000134914,-8.64E-06
600,2022/7/12 9:21,1537.3802,1.6865,32.1812,0.000134914,-4.26E-06
601,2022/7/12 9:22,1537.3704,1.7025,32.4306,0.000134913,-1.16E-05
602,2022/7/12 9:24,1537.3607,1.674,31.9857,0.000134912,-1.15E-05
603,2022/7/12 9:25,1537.3521,1.71,32.5472,0.000134912,-1.02E-05
604,2022/7/12 9:26,1537.3489,1.3595,26.8777,0.000134911,-3.79E-06
605,2022/7/12 9:28,1537.3417,1.72,32.7023,0.000134911,-8.52E-06
606,2022/7/12 9:29,1537.3285,1.705,32.4695,0.000134909,-1.56E-05
607,2022/7/12 9:31,1537.3287,1.7185,32.6791,0.00013491,2.37E-07
608,2022/7/12 9:32,1537.3255,1.7175,32.6636,0.000134909,-3.79E-06
609,2022/7/12 9:34,1537.318,1.678,32.0484,0.000134909,-8.88E-06
610,2022/7/12 9:35,1537.3169,1.6925,32.2748,0.000134908,-1.30E-06
611,2022/7/12 9:37,1537.3148,1.708,32.5161,0.000134908,-2.49E-06
612,2022/7/12 9:38,1537.3177,1.712,32.5783,0.000134909,3.43E-06
613,2022/7/12 9:40,1537.3206,1.2165,24.4299,0.000134909,3.43E-06
614,2022/7/12 9:41,1537.3132,1.0365,21.232,0.000134908,-8.76E-06
615,2022/7/12 9:43,1537.3046,1.7245,32.772,0.000134907,-1.02E-05
616,2022/7/12 9:44,1537.3005,1.7095,32.5394,0.000134907,-4.85E-06
617,2022/7/12 9:46,1537.2954,1.6715,31.9466,0.000134907,-6.04E-06
618,2022/7/12 9:47,1537.2897,1.705,32.4695,0.000134906,-6.75E-06
619,2022/7/12 9:49,1537.2845,1.6865,32.1812,0.000134906,-6.16E-06
620,2022/7/12 9:50,1537.2798,1.693,32.2826,0.000134905,-5.56E-06
621,2022/7/12 9:52,1537.2733,1.678,32.0484,0.000134905,-7.70E-06
622,2022/7/12 9:53,1537.266,1.6915,32.2593,0.000134904,-8.64E-06
623,2022/7/12 9:55,1537.2526,1.4275,28.0137,0.000134903,-1.59E-05
624,2022/7/12 9:56,1537.2521,1.6965,32.3372,0.000134903,-5.92E-07
625,2022/7/12 9:58,1537.2471,1.678,32.0484,0.000134902,-5.92E-06
626,2022/7/12 9:59,1537.2343,1.0335,21.1775,0.000134901,-1.52E-05
627,2022/7/12 10:01,1537.2312,1.684,32.1422,0.000134901,-3.67E-06
628,2022/7/12 10:02,1537.2282,1.6825,32.1187,0.000134901,-3.55E-06
629,2022/7/12 10:04,1537.2223,1.6755,32.0092,0.0001349,-6.99E-06
630,2022/7/12 10:05,1537.2202,1.675,32.0014,0.0001349,-2.49E-06
631,2022/7/12 10:07,1537.2152,1.705,32.4695,0.0001349,-5.92E-06
632,2022/7/12 10:08,1537.212,1.6735,31.9779,0.000134899,-3.79E-06
633,2022/7/12 10:10,1537.2227,1.684,32.1422,0.0001349,1.27E-05
634,2022/7/12 10:11,1537.2131,1.732,32.888,0.000134899,-1.14E-05
635,2022/7/12 10:13,1537.2121,1.654,31.6718,0.000134899,-1.18E-06
636,2022/7/12 10:14,1537.2146,1.707,32.5006,0.000134899,2.96E-06
637,2022/7/12 10:16,1537.2128,1.6615,31.7897,0.000134899,-2.13E-06
638,2022/7/12 10:17,1537.221,1.6985,32.3683,0.0001349,9.71E-06
639,2022/7/12 10:19,1537.205,1.7065,32.4928,0.000134899,-1.89E-05
640,2022/7/12 10:20,1537.205,1.6645,31.8368,0.000134899,0
641,2022/7/12 10:22,1537.204,1.74,33.0115,0.000134899,-1.18E-06
642,2022/7/12 10:23,1537.1943,0.8985,18.6889,0.000134898,-1.15E-05
643,2022/7/12 10:25,1537.1897,1.733,32.9035,0.000134897,-5.45E-06
644,2022/7/12 10:26,1537.1883,1.6835,32.1344,0.000134897,-1.66E-06
645,2022/7/12 10:28,1537.1802,1.7215,32.7256,0.000134896,-9.59E-06
646,2022/7/12 10:29,1537.1711,0.829,17.3772,0.000134896,-1.08E-05
647,2022/7/12 10:31,1537.1727,1.6425,31.4906,0.000134896,1.89E-06
648,2022/7/12 10:32,1537.1604,0.822,17.2439,0.000134895,-1.46E-05
649,2022/7/12 10:34,1537.1558,1.6815,32.1031,0.000134894,-5.45E-06
650,2022/7/12 10:35,1537.1535,1.71,32.5472,0.000134894,-2.72E-06
651,2022/7/12 10:37,1537.1444,1.6865,32.1812,0.000134893,-1.08E-05
652,2022/7/12 10:38,1537.1426,1.5885,30.6335,0.000134893,-2.13E-06
653,2022/7/12 10:40,1537.1284,1.6945,32.306,0.000134892,-1.68E-05
654,2022/7/12 10:41,1537.1267,1.685,32.1578,0.000134892,-2.01E-06
655,2022/7/12 10:43,1537.1255,1.6855,32.1656,0.000134892,-1.42E-06
656,2022/7/12 10:44,1537.1167,1.695,32.3138,0.000134891,-1.04E-05
657,2022/7/12 10:46,1537.1199,1.6915,32.2593,0.000134891,3.79E-06
658,2022/7/12 10:47,1537.119,1.1075,22.5092,0.000134891,-1.07E-06
659,2022/7/12 10:48,1537.1132,1.6855,32.1656,0.000134891,-6.87E-06
660,2022/7/12 10:50,1537.12,1.697,32.345,0.000134891,8.05E-06
