,time,ctwl/nm,notch/dB,reflection/%,n_ac
73,2022/9/20 17:41:41,1534.8924,42.2326,99.99,1.346957E-7
74,2022/9/20 17:42:11,1534.8838,41.7465,99.99,1.346949E-7
75,2022/9/20 17:42:41,1534.8874,41.8439,99.99,1.346953E-7
76,2022/9/20 17:43:11,1534.9188,21.5468,99.30,1.346980E-7
77,2022/9/20 17:43:41,1534.885,41.7580,99.99,1.346951E-7
78,2022/9/20 17:44:11,1534.8848,24.5145,99.65,1.346950E-7
79,2022/9/20 17:44:41,1534.8767,39.1597,99.99,1.346943E-7
80,2022/9/20 17:45:11,1534.9141,42.4389,99.99,1.346976E-7
81,2022/9/20 17:45:41,1534.8845,28.1163,99.85,1.346950E-7
82,2022/9/20 17:46:11,1534.8865,42.1548,99.99,1.346952E-7
83,2022/9/20 17:46:41,1534.8764,39.8743,99.99,1.346943E-7
84,2022/9/20 17:47:11,1534.8842,41.8657,99.99,1.346950E-7
85,2022/9/20 17:47:41,1534.8884,41.8371,99.99,1.346954E-7
86,2022/9/20 17:48:11,1534.8862,41.9967,99.99,1.346952E-7
87,2022/9/20 17:48:41,1534.8882,42.0217,99.99,1.346953E-7
88,2022/9/20 17:49:11,1534.886,41.5955,99.99,1.346951E-7
89,2022/9/20 17:49:41,1534.9176,37.9366,99.98,1.346979E-7
90,2022/9/20 17:50:11,1534.888,27.8338,99.84,1.346953E-7
91,2022/9/20 17:50:41,1534.8818,41.8892,99.99,1.346948E-7
92,2022/9/20 17:51:11,1534.888,42.3538,99.99,1.346953E-7
93,2022/9/20 17:51:41,1534.8877,42.1346,99.99,1.346953E-7
94,2022/9/20 17:52:11,1534.8834,42.0200,99.99,1.346949E-7
95,2022/9/20 17:52:41,1534.8793,41.3013,99.99,1.346946E-7
96,2022/9/20 17:53:11,1534.8834,41.9692,99.99,1.346949E-7
97,2022/9/20 17:53:41,1534.8834,28.6837,99.86,1.346949E-7
98,2022/9/20 17:54:11,1534.8854,41.8909,99.99,1.346951E-7
99,2022/9/20 17:54:41,1534.8773,41.4425,99.99,1.346944E-7
100,2022/9/20 17:55:11,1534.8853,41.9834,99.99,1.346951E-7
101,2022/9/20 17:55:41,1534.8853,42.0473,99.99,1.346951E-7
102,2022/9/20 17:56:11,1534.8894,42.1170,99.99,1.346954E-7
103,2022/9/20 17:56:41,1534.8811,41.1408,99.99,1.346947E-7
104,2022/9/20 17:57:11,1534.8852,40.2254,99.99,1.346951E-7
105,2022/9/20 17:57:41,1534.9189,42.6728,99.99,1.346980E-7
106,2022/9/20 17:58:11,1534.8851,41.9001,99.99,1.346951E-7
107,2022/9/20 17:58:41,1534.9229,42.2585,99.99,1.346984E-7
108,2022/9/20 17:59:11,1534.9188,40.4283,99.99,1.346980E-7
109,2022/9/20 17:59:41,1534.8749,41.4159,99.99,1.346942E-7
110,2022/9/20 18:00:11,1534.8934,42.7938,99.99,1.346958E-7
111,2022/9/20 18:00:41,1534.8912,42.5456,99.99,1.346956E-7
112,2022/9/20 18:01:11,1534.9124,42.5721,99.99,1.346975E-7
113,2022/9/20 18:01:41,1534.8869,42.1903,99.99,1.346952E-7
114,2022/9/20 18:02:11,1534.8766,41.5553,99.99,1.346943E-7
115,2022/9/20 18:02:41,1534.8848,42.2334,99.99,1.346950E-7
116,2022/9/20 18:03:11,1534.9205,24.9113,99.68,1.346982E-7
117,2022/9/20 18:03:41,1534.8827,41.7986,99.99,1.346949E-7
118,2022/9/20 18:04:11,1534.8806,41.8872,99.99,1.346947E-7
119,2022/9/20 18:04:41,1534.9266,42.1007,99.99,1.346987E-7
120,2022/9/20 18:05:11,1534.8785,21.5105,99.29,1.346945E-7
121,2022/9/20 18:05:41,1534.912,26.4465,99.77,1.346974E-7
122,2022/9/20 18:06:11,1534.9121,42.5438,99.99,1.346974E-7
123,2022/9/20 18:06:41,1534.9143,42.4930,99.99,1.346976E-7
124,2022/9/20 18:07:11,1534.9163,42.2052,99.99,1.346978E-7
125,2022/9/20 18:07:41,1534.9184,42.2846,99.99,1.346980E-7
126,2022/9/20 18:08:11,1534.9163,42.4291,99.99,1.346978E-7
127,2022/9/20 18:08:41,1534.8824,40.3217,99.99,1.346948E-7
128,2022/9/20 18:09:11,1534.8783,41.6880,99.99,1.346945E-7
129,2022/9/20 18:09:41,1534.8866,42.3968,99.99,1.346952E-7
130,2022/9/20 18:10:11,1534.8866,34.0428,99.96,1.346952E-7
131,2022/9/20 18:10:41,1534.8845,41.9723,99.99,1.346950E-7
132,2022/9/20 18:11:11,1534.8783,24.6217,99.65,1.346945E-7
133,2022/9/20 18:11:41,1534.8866,25.0252,99.69,1.346952E-7
134,2022/9/20 18:12:11,1534.9202,41.9989,99.99,1.346981E-7
135,2022/9/20 18:12:41,1534.8844,42.0162,99.99,1.346950E-7
136,2022/9/20 18:13:11,1534.9098,42.5498,99.99,1.346972E-7
137,2022/9/20 18:13:41,1534.8804,41.8490,99.99,1.346946E-7
138,2022/9/20 18:14:11,1534.8845,40.5032,99.99,1.346950E-7
139,2022/9/20 18:14:41,1534.8844,41.6579,99.99,1.346950E-7
140,2022/9/20 18:15:11,1534.914,42.2446,99.99,1.346976E-7
141,2022/9/20 18:15:41,1534.9182,42.3906,99.99,1.346980E-7
142,2022/9/20 18:16:11,1534.8885,42.4602,99.99,1.346954E-7
143,2022/9/20 18:16:41,1534.7795,3.7569,57.90,1.346858E-7
144,2022/9/20 18:17:11,1534.9014,38.5233,99.99,1.346965E-7
145,2022/9/20 18:17:41,1534.9019,41.2017,99.99,1.346965E-7
146,2022/9/20 18:18:11,1534.8943,42.0583,99.99,1.346959E-7
147,2022/9/20 18:18:41,1534.9021,41.2337,99.99,1.346966E-7
148,2022/9/20 18:19:11,1534.9019,40.2708,99.99,1.346965E-7
149,2022/9/20 18:19:41,1534.9,40.6656,99.99,1.346964E-7
150,2022/9/20 18:20:11,1534.8921,38.0293,99.98,1.346957E-7
151,2022/9/20 18:20:41,1534.9019,41.1584,99.99,1.346965E-7
152,2022/9/20 18:21:11,1534.8942,41.5437,99.99,1.346959E-7
153,2022/9/20 18:21:41,1535.1582,5.0859,69.00,1.347190E-7
154,2022/9/20 18:22:11,1534.9022,41.2818,99.99,1.346966E-7
155,2022/9/20 18:22:41,1534.9044,40.9844,99.99,1.346968E-7
156,2022/9/20 18:23:11,1534.9893,7.6692,82.90,1.347042E-7
157,2022/9/20 18:23:41,1535.3283,34.8479,99.97,1.347340E-7
158,2022/9/20 18:24:11,1535.8936,42.3949,99.99,1.347836E-7
159,2022/9/20 18:24:41,1535.1969,38.9208,99.99,1.347224E-7
160,2022/9/20 18:25:11,1535.7111,37.8811,99.98,1.347675E-7
161,2022/9/20 18:25:41,1535.0632,3.5647,55.99,1.347107E-7
162,2022/9/20 18:26:11,1554.5923,3.0511,50.47,1.364245E-7
163,2022/9/20 18:26:41,1535.6867,38.1826,99.98,1.347654E-7
164,2022/9/20 18:27:11,1534.2463,5.0708,68.89,1.346390E-7
165,2022/9/20 18:27:41,1536.3654,40.9143,99.99,1.348250E-7
166,2022/9/20 18:28:11,1535.1196,32.4491,99.94,1.347156E-7
167,2022/9/20 18:28:41,1535.7989,37.3255,99.98,1.347753E-7
168,2022/9/20 18:29:11,1535.8477,5.8944,74.26,1.347795E-7
169,2022/9/20 18:29:41,1536.2944,41.1597,99.99,1.348187E-7
170,2022/9/20 18:30:11,1535.7366,40.4417,99.99,1.347698E-7
171,2022/9/20 18:30:41,1535.7,42.5218,99.99,1.347666E-7
172,2022/9/20 18:31:11,1535.7918,39.4901,99.99,1.347746E-7
173,2022/9/20 18:31:41,1552.5778,2.1457,38.99,1.362477E-7
174,2022/9/20 18:32:11,1535.6825,39.9292,99.99,1.347650E-7
175,2022/9/20 18:32:41,1535.6078,41.8130,99.99,1.347585E-7
176,2022/9/20 18:33:11,1535.0861,40.9918,99.99,1.347127E-7
177,2022/9/20 18:33:41,1536.2392,35.5892,99.97,1.348139E-7
178,2022/9/20 18:34:11,1536.2101,38.4791,99.99,1.348113E-7
179,2022/9/20 18:34:41,1535.8829,40.1003,99.99,1.347826E-7
180,2022/9/20 18:35:11,1534.3762,11.3361,92.65,1.346504E-7
181,2022/9/20 18:35:41,1535.5928,40.5303,99.99,1.347572E-7
182,2022/9/20 18:36:11,1535.5967,40.9524,99.99,1.347575E-7
183,2022/9/20 18:36:41,1535.5931,40.4772,99.99,1.347572E-7
184,2022/9/20 18:37:11,1535.6049,36.4909,99.98,1.347582E-7
185,2022/9/20 18:37:41,1535.5933,21.1478,99.23,1.347572E-7
186,2022/9/20 18:38:11,1535.5991,40.6151,99.99,1.347577E-7
187,2022/9/20 18:38:41,1535.5952,39.9063,99.99,1.347574E-7
188,2022/9/20 18:39:11,1535.5954,40.6092,99.99,1.347574E-7
189,2022/9/20 18:39:41,1535.5973,40.7875,99.99,1.347576E-7
190,2022/9/20 18:40:11,1535.5953,40.6382,99.99,1.347574E-7
191,2022/9/20 18:40:41,1535.6,39.4371,99.99,1.347578E-7
192,2022/9/20 18:41:11,1534.9305,20.3871,99.09,1.346990E-7
193,2022/9/20 18:41:41,1534.9907,41.4664,99.99,1.347043E-7
194,2022/9/20 18:42:11,1534.9969,42.4678,99.99,1.347049E-7
195,2022/9/20 18:42:41,1534.8999,41.0142,99.99,1.346964E-7
196,2022/9/20 18:43:11,1534.929,41.2784,99.99,1.346989E-7
197,2022/9/20 18:43:41,1535.0841,40.0399,99.99,1.347125E-7
198,2022/9/20 18:44:11,1534.887,41.7514,99.99,1.346952E-7
199,2022/9/20 18:44:41,1536.2829,41.3651,99.99,1.348177E-7
200,2022/9/20 18:45:11,1536.2165,40.8517,99.99,1.348119E-7
201,2022/9/20 18:45:41,1536.2021,41.0218,99.99,1.348106E-7
202,2022/9/20 18:46:11,1536.1994,40.9457,99.99,1.348104E-7
203,2022/9/20 18:46:41,1536.2029,41.1316,99.99,1.348107E-7
204,2022/9/20 18:47:11,1536.2133,39.3686,99.99,1.348116E-7
205,2022/9/20 18:47:41,1536.6481,23.5148,99.55,1.348498E-7
206,2022/9/20 18:48:11,1536.6845,39.3227,99.99,1.348530E-7
207,2022/9/20 18:48:41,1536.6986,36.7222,99.98,1.348542E-7
208,2022/9/20 18:49:11,1536.6883,40.7100,99.99,1.348533E-7
209,2022/9/20 18:49:41,1536.6875,41.4481,99.99,1.348532E-7
210,2022/9/20 18:50:11,1536.1961,40.8548,99.99,1.348101E-7
211,2022/9/20 18:50:41,1536.2001,40.6022,99.99,1.348105E-7
212,2022/9/20 18:51:11,1536.1644,38.4469,99.99,1.348073E-7
213,2022/9/20 18:51:41,1536.6957,35.6187,99.97,1.348540E-7
214,2022/9/20 18:52:11,1536.5884,41.6450,99.99,1.348445E-7
215,2022/9/20 18:52:41,1535.7968,24.1216,99.61,1.347751E-7
216,2022/9/20 18:53:11,1535.0066,40.3551,99.99,1.347057E-7
217,2022/9/20 18:53:41,1535.0099,41.4259,99.99,1.347060E-7
218,2022/9/20 18:54:11,1535.0942,39.2100,99.99,1.347134E-7
219,2022/9/20 18:54:41,1535.0876,41.2107,99.99,1.347128E-7
220,2022/9/20 18:55:11,1535.6137,34.8706,99.97,1.347590E-7
221,2022/9/20 18:55:41,1536.3995,41.8635,99.99,1.348280E-7
222,2022/9/20 18:56:11,1536.4621,44.1482,100.00,1.348335E-7
223,2022/9/20 18:56:41,1536.301,41.1289,99.99,1.348193E-7
224,2022/9/20 18:57:11,1536.1131,38.1749,99.98,1.348028E-7
225,2022/9/20 18:57:41,1536.1858,39.3852,99.99,1.348092E-7
226,2022/9/20 18:58:11,1536.1924,41.3994,99.99,1.348098E-7
227,2022/9/20 18:58:41,1536.2009,42.0035,99.99,1.348105E-7
228,2022/9/20 18:59:11,1536.2069,40.9871,99.99,1.348111E-7
229,2022/9/20 18:59:41,1536.2034,40.5912,99.99,1.348108E-7
230,2022/9/20 19:00:11,1536.2053,41.6073,99.99,1.348109E-7
231,2022/9/20 19:00:41,1536.1735,42.3950,99.99,1.348081E-7
232,2022/9/20 19:01:11,1536.1799,38.2519,99.99,1.348087E-7
233,2022/9/20 19:01:41,1536.1813,41.9717,99.99,1.348088E-7
234,2022/9/20 19:02:11,1536.1789,41.8396,99.99,1.348086E-7
235,2022/9/20 19:02:41,1536.1768,41.8944,99.99,1.348084E-7
236,2022/9/20 19:03:11,1536.1859,42.4336,99.99,1.348092E-7
237,2022/9/20 19:03:41,1536.1836,42.1531,99.99,1.348090E-7
238,2022/9/20 19:04:11,1536.2143,40.5448,99.99,1.348117E-7
239,2022/9/20 19:04:41,1536.2077,42.2103,99.99,1.348111E-7
240,2022/9/20 19:05:11,1536.2121,42.1297,99.99,1.348115E-7
241,2022/9/20 19:05:41,1536.1864,40.9367,99.99,1.348093E-7
242,2022/9/20 19:06:11,1536.1725,24.3715,99.63,1.348080E-7
243,2022/9/20 19:06:41,1536.1727,25.4090,99.71,1.348081E-7
244,2022/9/20 19:07:11,1536.1691,25.6050,99.72,1.348077E-7
245,2022/9/20 19:07:41,1536.1727,26.8095,99.79,1.348081E-7
246,2022/9/20 19:08:11,1536.1864,24.3391,99.63,1.348093E-7
247,2022/9/20 19:08:41,1536.2819,39.8258,99.99,1.348176E-7
248,2022/9/20 19:09:11,1536.2848,36.7517,99.98,1.348179E-7
249,2022/9/20 19:09:41,1536.286,39.6822,99.99,1.348180E-7
250,2022/9/20 19:10:11,1536.2831,40.2803,99.99,1.348177E-7
251,2022/9/20 19:10:41,1536.292,38.8768,99.99,1.348185E-7
252,2022/9/20 19:11:11,1536.2804,40.6428,99.99,1.348175E-7
253,2022/9/20 19:11:41,1536.2826,40.8644,99.99,1.348177E-7
254,2022/9/20 19:12:11,1536.2881,39.9420,99.99,1.348182E-7
255,2022/9/20 19:12:41,1536.2883,39.9242,99.99,1.348182E-7
256,2022/9/20 19:13:11,1536.285,39.3343,99.99,1.348179E-7
257,2022/9/20 19:13:41,1536.2921,36.6630,99.98,1.348185E-7
258,2022/9/20 19:14:11,1536.2835,25.8462,99.74,1.348178E-7
259,2022/9/20 19:14:41,1536.2891,40.0478,99.99,1.348183E-7
260,2022/9/20 19:15:11,1536.2873,40.3775,99.99,1.348181E-7
261,2022/9/20 19:15:41,1536.291,20.5844,99.13,1.348184E-7
262,2022/9/20 19:16:11,1536.2929,39.0070,99.99,1.348186E-7
263,2022/9/20 19:16:41,1536.2896,40.0628,99.99,1.348183E-7
264,2022/9/20 19:17:11,1536.2879,40.3541,99.99,1.348182E-7
265,2022/9/20 19:17:41,1536.2881,40.3764,99.99,1.348182E-7
266,2022/9/20 19:18:11,1536.2865,40.7197,99.99,1.348180E-7
267,2022/9/20 19:18:41,1536.2934,39.6709,99.99,1.348186E-7
268,2022/9/20 19:19:11,1536.2829,41.2861,99.99,1.348177E-7
269,2022/9/20 19:19:41,1536.2936,35.5396,99.97,1.348187E-7
270,2022/9/20 19:20:11,1536.2885,38.6806,99.99,1.348182E-7
271,2022/9/20 19:20:41,1536.285,29.2959,99.88,1.348179E-7
272,2022/9/20 19:21:11,1536.2923,36.4822,99.98,1.348186E-7
273,2022/9/20 19:21:41,1536.2906,38.7188,99.99,1.348184E-7
274,2022/9/20 19:22:11,1536.2957,39.4076,99.99,1.348188E-7
275,2022/9/20 19:22:41,1536.2853,41.1300,99.99,1.348179E-7
276,2022/9/20 19:23:11,1536.2925,40.0820,99.99,1.348186E-7
277,2022/9/20 19:23:41,1536.2854,41.0559,99.99,1.348179E-7
278,2022/9/20 19:24:11,1536.2892,40.2316,99.99,1.348183E-7
279,2022/9/20 19:24:41,1536.2892,38.5798,99.99,1.348183E-7
280,2022/9/20 19:25:11,1536.2873,40.6590,99.99,1.348181E-7
281,2022/9/20 19:25:41,1536.2855,40.8854,99.99,1.348180E-7
282,2022/9/20 19:26:11,1536.291,17.1037,98.05,1.348184E-7
283,2022/9/20 19:26:41,1536.2927,40.0302,99.99,1.348186E-7
284,2022/9/20 19:27:11,1536.2892,40.5117,99.99,1.348183E-7
285,2022/9/20 19:27:41,1536.291,40.2914,99.99,1.348184E-7
286,2022/9/20 19:28:11,1536.2961,39.4582,99.99,1.348189E-7
287,2022/9/20 19:28:41,1536.2857,23.1664,99.52,1.348180E-7
288,2022/9/20 19:29:11,1536.296,39.3906,99.99,1.348189E-7
289,2022/9/20 19:29:41,1536.2946,39.7459,99.99,1.348188E-7
290,2022/9/20 19:30:11,1536.2928,39.5714,99.99,1.348186E-7
291,2022/9/20 19:30:41,1536.2857,26.7825,99.79,1.348180E-7
292,2022/9/20 19:31:11,1536.2894,40.8602,99.99,1.348183E-7
293,2022/9/20 19:31:41,1536.2892,40.5337,99.99,1.348183E-7
294,2022/9/20 19:32:11,1536.2818,41.6768,99.99,1.348176E-7
295,2022/9/20 19:32:41,1536.2892,40.5504,99.99,1.348183E-7
296,2022/9/20 19:33:11,1536.2927,39.9430,99.99,1.348186E-7
297,2022/9/20 19:33:41,1536.2837,40.4729,99.99,1.348178E-7
298,2022/9/20 19:34:11,1536.2892,39.6883,99.99,1.348183E-7
299,2022/9/20 19:34:41,1536.2927,39.8687,99.99,1.348186E-7
300,2022/9/20 19:35:11,1536.291,40.0864,99.99,1.348184E-7
301,2022/9/20 19:35:41,1536.2909,40.1171,99.99,1.348184E-7
302,2022/9/20 19:36:11,1536.2926,28.6706,99.86,1.348186E-7
303,2022/9/20 19:36:41,1536.2835,41.3492,99.99,1.348178E-7
304,2022/9/20 19:37:11,1536.2909,40.0973,99.99,1.348184E-7
305,2022/9/20 19:37:41,1536.2926,39.1095,99.99,1.348186E-7
306,2022/9/20 19:38:11,1536.296,39.4637,99.99,1.348189E-7
307,2022/9/20 19:38:41,1536.2975,39.2303,99.99,1.348190E-7
308,2022/9/20 19:39:11,1536.2872,40.7503,99.99,1.348181E-7
309,2022/9/20 19:39:41,1536.2927,38.2937,99.99,1.348186E-7
310,2022/9/20 19:40:11,1536.2924,19.9812,99.00,1.348186E-7
311,2022/9/20 19:40:41,1536.2852,40.0687,99.99,1.348179E-7
312,2022/9/20 19:41:11,1536.2852,41.0142,99.99,1.348179E-7
313,2022/9/20 19:41:41,1536.2957,38.8870,99.99,1.348188E-7
314,2022/9/20 19:42:11,1536.2941,39.6638,99.99,1.348187E-7
315,2022/9/20 19:42:41,1536.2906,40.2271,99.99,1.348184E-7
316,2022/9/20 19:43:11,1536.2924,39.7095,99.99,1.348186E-7
317,2022/9/20 19:43:41,1536.2924,34.1263,99.96,1.348186E-7
318,2022/9/20 19:44:11,1536.289,40.6288,99.99,1.348183E-7
319,2022/9/20 19:44:41,1536.2957,39.4276,99.99,1.348188E-7
320,2022/9/20 19:45:11,1536.294,39.7157,99.99,1.348187E-7
321,2022/9/20 19:45:41,1536.2852,40.8997,99.99,1.348179E-7
322,2022/9/20 19:46:11,1536.2905,31.3628,99.93,1.348184E-7
323,2022/9/20 19:46:41,1536.287,39.0988,99.99,1.348181E-7
324,2022/9/20 19:47:11,1536.2851,39.5175,99.99,1.348179E-7
325,2022/9/20 19:47:41,1536.2869,40.5560,99.99,1.348181E-7
326,2022/9/20 19:48:11,1536.2887,40.2933,99.99,1.348182E-7
327,2022/9/20 19:48:41,1536.2851,37.1585,99.98,1.348179E-7
328,2022/9/20 19:49:11,1536.2955,39.2909,99.99,1.348188E-7
329,2022/9/20 19:49:41,1536.2832,41.2692,99.99,1.348178E-7
330,2022/9/20 19:50:11,1536.2886,40.4004,99.99,1.348182E-7
331,2022/9/20 19:50:41,1536.285,39.0415,99.99,1.348179E-7
332,2022/9/20 19:51:11,1536.2904,40.1111,99.99,1.348184E-7
333,2022/9/20 19:51:41,1536.2849,40.8802,99.99,1.348179E-7
334,2022/9/20 19:52:11,1536.2919,39.5708,99.99,1.348185E-7
335,2022/9/20 19:52:41,1536.2902,39.7310,99.99,1.348184E-7
336,2022/9/20 19:53:11,1536.2902,40.1281,99.99,1.348184E-7
337,2022/9/20 19:53:41,1536.2901,40.1609,99.99,1.348184E-7
338,2022/9/20 19:54:11,1536.2883,40.4538,99.99,1.348182E-7
339,2022/9/20 19:54:41,1536.29,40.1973,99.99,1.348183E-7
340,2022/9/20 19:55:11,1536.2809,39.3044,99.99,1.348176E-7
341,2022/9/20 19:55:41,1536.2917,37.2177,99.98,1.348185E-7
342,2022/9/20 19:56:11,1536.2846,40.5188,99.99,1.348179E-7
343,2022/9/20 19:56:41,1536.2933,39.6786,99.99,1.348186E-7
344,2022/9/20 19:57:11,1536.2916,36.8566,99.98,1.348185E-7
345,2022/9/20 19:57:41,1536.2931,39.5822,99.99,1.348186E-7
346,2022/9/20 19:58:11,1536.2915,23.9972,99.60,1.348185E-7
347,2022/9/20 19:58:41,1536.2844,40.5049,99.99,1.348179E-7
348,2022/9/20 19:59:11,1536.2915,39.8565,99.99,1.348185E-7
349,2022/9/20 19:59:41,1536.2897,39.0320,99.99,1.348183E-7
350,2022/9/20 20:00:11,1536.2897,36.3795,99.98,1.348183E-7
