,time,temperature,ctwl
13860,2022/8/1 1:54:39,656.1,1547.6226
13861,2022/8/1 1:54:49,656,1547.6218
13862,2022/8/1 1:54:59,656,1547.6218
13863,2022/8/1 1:55:09,656,1547.6226
13864,2022/8/1 1:55:19,656,1547.621
13865,2022/8/1 1:55:29,656,1547.621
13866,2022/8/1 1:55:39,656.1,1547.6226
13867,2022/8/1 1:55:49,656.1,1547.621
13868,2022/8/1 1:55:59,656.1,1547.621
13869,2022/8/1 1:56:09,656,1547.621
13870,2022/8/1 1:56:19,656,1547.6218
13871,2022/8/1 1:56:29,656,1547.621
13872,2022/8/1 1:56:39,656,1547.6218
13873,2022/8/1 1:56:49,656,1547.621
13874,2022/8/1 1:56:59,656,1547.6202
13875,2022/8/1 1:57:09,656,1547.621
13876,2022/8/1 1:57:19,656,1547.6218
13877,2022/8/1 1:57:29,656,1547.6218
13878,2022/8/1 1:57:39,656,1547.621
13879,2022/8/1 1:57:49,656,1547.621
13880,2022/8/1 1:57:59,656,1547.6218
13881,2022/8/1 1:58:09,656,1547.6202
13882,2022/8/1 1:58:19,656,1547.6202
13883,2022/8/1 1:58:29,656,1547.6194
13884,2022/8/1 1:58:39,656,1547.6194
13885,2022/8/1 1:58:49,656,1547.6202
13886,2022/8/1 1:58:59,656,1547.6194
13887,2022/8/1 1:59:09,656,1547.6202
13888,2022/8/1 1:59:19,656,1547.621
13889,2022/8/1 1:59:29,656,1547.6194
13890,2022/8/1 1:59:39,656,1547.6186
13891,2022/8/1 1:59:49,656,1547.6194
13892,2022/8/1 1:59:59,656,1547.6202
13893,2022/8/1 2:00:09,656,1547.621
13894,2022/8/1 2:00:19,656,1547.6194
13895,2022/8/1 2:00:29,656,1547.6202
13896,2022/8/1 2:00:39,656,1547.6202
13897,2022/8/1 2:00:49,655.9,1547.621
13898,2022/8/1 2:00:59,655.9,1547.6202
13899,2022/8/1 2:01:09,655.9,1547.6218
13900,2022/8/1 2:01:19,655.9,1547.621
13901,2022/8/1 2:01:29,655.9,1547.621
13902,2022/8/1 2:01:39,655.9,1547.6202
13903,2022/8/1 2:01:49,655.9,1547.621
13904,2022/8/1 2:01:59,655.9,1547.621
13905,2022/8/1 2:02:09,655.9,1547.621
13906,2022/8/1 2:02:19,655.9,1547.621
13907,2022/8/1 2:02:29,655.9,1547.6202
13908,2022/8/1 2:02:39,655.9,1547.621
13909,2022/8/1 2:02:49,655.9,1547.6202
13910,2022/8/1 2:02:59,655.9,1547.6202
13911,2022/8/1 2:03:09,655.9,1547.621
13912,2022/8/1 2:03:19,655.9,1547.6202
13913,2022/8/1 2:03:29,655.8,1547.621
13914,2022/8/1 2:03:39,655.8,1547.6194
13915,2022/8/1 2:03:49,655.8,1547.621
13916,2022/8/1 2:03:59,655.8,1547.621
13917,2022/8/1 2:04:09,655.8,1547.6202
13918,2022/8/1 2:04:19,655.8,1547.6202
13919,2022/8/1 2:04:29,655.8,1547.6202
13920,2022/8/1 2:04:39,655.8,1547.6186
13921,2022/8/1 2:04:49,655.8,1547.6194
13922,2022/8/1 2:04:59,655.8,1547.6202
13923,2022/8/1 2:05:09,655.8,1547.6202
13924,2022/8/1 2:05:19,655.8,1547.6202
13925,2022/8/1 2:05:29,655.8,1547.6202
13926,2022/8/1 2:05:39,655.8,1547.6194
13927,2022/8/1 2:05:49,655.8,1547.6194
13928,2022/8/1 2:05:59,655.8,1547.6202
13929,2022/8/1 2:06:09,655.8,1547.6194
13930,2022/8/1 2:06:19,655.8,1547.6202
13931,2022/8/1 2:06:29,655.8,1547.621
13932,2022/8/1 2:06:39,655.8,1547.621
13933,2022/8/1 2:06:49,655.8,1547.621
13934,2022/8/1 2:06:59,655.8,1547.6202
13935,2022/8/1 2:07:09,655.8,1547.6202
13936,2022/8/1 2:07:19,655.8,1547.6202
13937,2022/8/1 2:07:29,655.8,1547.621
13938,2022/8/1 2:07:39,655.8,1547.6202
13939,2022/8/1 2:07:49,655.8,1547.6202
13940,2022/8/1 2:07:59,655.8,1547.6202
13941,2022/8/1 2:08:09,655.8,1547.6202
13942,2022/8/1 2:08:19,655.7,1547.6202
13943,2022/8/1 2:08:29,655.7,1547.6194
13944,2022/8/1 2:08:39,655.8,1547.6202
13945,2022/8/1 2:08:49,655.8,1547.6194
13946,2022/8/1 2:08:59,655.7,1547.6202
13947,2022/8/1 2:09:09,655.7,1547.6202
13948,2022/8/1 2:09:19,655.7,1547.6194
13949,2022/8/1 2:09:29,655.7,1547.6194
13950,2022/8/1 2:09:39,655.7,1547.6194
13951,2022/8/1 2:09:49,655.7,1547.6194
13952,2022/8/1 2:09:59,655.7,1547.6194
13953,2022/8/1 2:10:09,655.7,1547.6202
13954,2022/8/1 2:10:19,655.7,1547.6194
13955,2022/8/1 2:10:29,655.7,1547.6202
13956,2022/8/1 2:10:39,655.7,1547.6186
13957,2022/8/1 2:10:49,655.7,1547.6186
13958,2022/8/1 2:10:59,655.7,1547.6194
13959,2022/8/1 2:11:09,655.7,1547.6194
13960,2022/8/1 2:11:19,655.7,1547.6178
13961,2022/8/1 2:11:29,655.7,1547.6194
13962,2022/8/1 2:11:39,655.7,1547.6186
13963,2022/8/1 2:11:49,655.7,1547.6186
13964,2022/8/1 2:11:59,655.7,1547.6202
13965,2022/8/1 2:12:09,655.7,1547.6194
13966,2022/8/1 2:12:19,655.6,1547.6194
13967,2022/8/1 2:12:29,655.6,1547.6194
13968,2022/8/1 2:12:39,655.6,1547.6186
13969,2022/8/1 2:12:49,655.6,1547.6194
13970,2022/8/1 2:12:59,655.6,1547.6178
13971,2022/8/1 2:13:09,655.6,1547.6186
13972,2022/8/1 2:13:19,655.6,1547.6178
13973,2022/8/1 2:13:29,655.6,1547.6186
13974,2022/8/1 2:13:39,655.6,1547.6186
13975,2022/8/1 2:13:49,655.6,1547.6186
13976,2022/8/1 2:13:59,655.6,1547.6178
13977,2022/8/1 2:14:09,655.6,1547.6178
13978,2022/8/1 2:14:19,655.6,1547.6186
13979,2022/8/1 2:14:29,655.6,1547.6186
13980,2022/8/1 2:14:39,655.6,1547.617
13981,2022/8/1 2:14:49,655.6,1547.6178
13982,2022/8/1 2:14:59,655.6,1547.6178
13983,2022/8/1 2:15:09,655.6,1547.617
13984,2022/8/1 2:15:19,655.6,1547.6178
13985,2022/8/1 2:15:29,655.5,1547.6178
13986,2022/8/1 2:15:39,655.5,1547.6178
13987,2022/8/1 2:15:49,655.5,1547.617
13988,2022/8/1 2:15:59,655.5,1547.6178
13989,2022/8/1 2:16:09,655.5,1547.6186
13990,2022/8/1 2:16:19,655.5,1547.6178
13991,2022/8/1 2:16:29,655.5,1547.6178
13992,2022/8/1 2:16:39,655.5,1547.6178
13993,2022/8/1 2:16:49,655.5,1547.6178
13994,2022/8/1 2:16:59,655.5,1547.6178
13995,2022/8/1 2:17:09,655.5,1547.6178
13996,2022/8/1 2:17:19,655.5,1547.617
13997,2022/8/1 2:17:29,655.5,1547.617
13998,2022/8/1 2:17:39,655.5,1547.617
13999,2022/8/1 2:17:49,655.5,1547.617
14000,2022/8/1 2:17:59,655.5,1547.6178
14001,2022/8/1 2:18:09,655.5,1547.6186
14002,2022/8/1 2:18:19,655.5,1547.617
14003,2022/8/1 2:18:29,655.5,1547.617
14004,2022/8/1 2:18:39,655.5,1547.6178
14005,2022/8/1 2:18:49,655.5,1547.617
14006,2022/8/1 2:18:59,655.5,1547.617
14007,2022/8/1 2:19:09,655.5,1547.617
14008,2022/8/1 2:19:19,655.5,1547.617
14009,2022/8/1 2:19:29,655.5,1547.617
14010,2022/8/1 2:19:39,655.4,1547.6178
14011,2022/8/1 2:19:49,655.4,1547.6178
14012,2022/8/1 2:19:59,655.5,1547.617
14013,2022/8/1 2:20:09,655.4,1547.6178
14014,2022/8/1 2:20:19,655.4,1547.6162
14015,2022/8/1 2:20:29,655.4,1547.6178
14016,2022/8/1 2:20:39,655.4,1547.6178
14017,2022/8/1 2:20:49,655.5,1547.617
14018,2022/8/1 2:20:59,655.5,1547.6186
14019,2022/8/1 2:21:09,655.5,1547.6178
14020,2022/8/1 2:21:19,655.4,1547.6178
14021,2022/8/1 2:21:29,655.4,1547.6178
14022,2022/8/1 2:21:39,655.4,1547.6178
14023,2022/8/1 2:21:49,655.4,1547.617
14024,2022/8/1 2:21:59,655.4,1547.6162
14025,2022/8/1 2:22:09,655.4,1547.617
14026,2022/8/1 2:22:19,655.5,1547.6178
14027,2022/8/1 2:22:29,655.5,1547.617
14028,2022/8/1 2:22:39,655.5,1547.617
14029,2022/8/1 2:22:49,655.5,1547.617
14030,2022/8/1 2:22:59,655.5,1547.6162
14031,2022/8/1 2:23:09,655.5,1547.617
14032,2022/8/1 2:23:19,655.5,1547.6178
14033,2022/8/1 2:23:29,655.5,1547.617
14034,2022/8/1 2:23:39,655.5,1547.6178
14035,2022/8/1 2:23:49,655.4,1547.6178
14036,2022/8/1 2:23:59,655.4,1547.6186
14037,2022/8/1 2:24:09,655.4,1547.6178
14038,2022/8/1 2:24:19,655.4,1547.6178
14039,2022/8/1 2:24:29,655.4,1547.6162
14040,2022/8/1 2:24:39,655.4,1547.617
14041,2022/8/1 2:24:49,655.4,1547.617
14042,2022/8/1 2:24:59,655.4,1547.6162
14043,2022/8/1 2:25:09,655.4,1547.617
14044,2022/8/1 2:25:19,655.3,1547.6162
14045,2022/8/1 2:25:29,655.3,1547.617
14046,2022/8/1 2:25:39,655.3,1547.6162
14047,2022/8/1 2:25:49,655.4,1547.617
14048,2022/8/1 2:25:59,655.4,1547.617
14049,2022/8/1 2:26:09,655.4,1547.617
14050,2022/8/1 2:26:19,655.4,1547.617
14051,2022/8/1 2:26:29,655.4,1547.6155
14052,2022/8/1 2:26:39,655.4,1547.6162
14053,2022/8/1 2:26:49,655.4,1547.617
14054,2022/8/1 2:26:59,655.4,1547.6162
14055,2022/8/1 2:27:09,655.4,1547.617
14056,2022/8/1 2:27:19,655.4,1547.617
14057,2022/8/1 2:27:29,655.4,1547.6162
14058,2022/8/1 2:27:39,655.4,1547.617
14059,2022/8/1 2:27:49,655.4,1547.6162
14060,2022/8/1 2:27:59,655.4,1547.6155
14061,2022/8/1 2:28:09,655.4,1547.6155
14062,2022/8/1 2:28:19,655.4,1547.6162
14063,2022/8/1 2:28:29,655.4,1547.617
14064,2022/8/1 2:28:39,655.4,1547.617
14065,2022/8/1 2:28:49,655.4,1547.617
14066,2022/8/1 2:28:59,655.4,1547.6178
14067,2022/8/1 2:29:09,655.4,1547.6178
14068,2022/8/1 2:29:19,655.4,1547.617
14069,2022/8/1 2:29:29,655.4,1547.617
14070,2022/8/1 2:29:39,655.3,1547.617
14071,2022/8/1 2:29:49,655.3,1547.6162
14072,2022/8/1 2:29:59,655.3,1547.617
14073,2022/8/1 2:30:09,655.3,1547.617
14074,2022/8/1 2:30:19,655.3,1547.617
14075,2022/8/1 2:30:29,655.3,1547.617
14076,2022/8/1 2:30:39,655.4,1547.6162
14077,2022/8/1 2:30:49,655.4,1547.6155
14078,2022/8/1 2:30:59,655.4,1547.6162
14079,2022/8/1 2:31:09,655.3,1547.6162
14080,2022/8/1 2:31:19,655.3,1547.6147
14081,2022/8/1 2:31:29,655.4,1547.6147
14082,2022/8/1 2:31:39,655.3,1547.6162
14083,2022/8/1 2:31:49,655.3,1547.6162
14084,2022/8/1 2:31:59,655.3,1547.6155
14085,2022/8/1 2:32:09,655.4,1547.617
14086,2022/8/1 2:32:19,655.3,1547.617
14087,2022/8/1 2:32:29,655.3,1547.617
14088,2022/8/1 2:32:39,655.3,1547.6162
14089,2022/8/1 2:32:49,655.3,1547.6162
14090,2022/8/1 2:32:59,655.3,1547.617
14091,2022/8/1 2:33:09,655.3,1547.6178
14092,2022/8/1 2:33:19,655.3,1547.6162
14093,2022/8/1 2:33:29,655.3,1547.6162
14094,2022/8/1 2:33:39,655.3,1547.6162
14095,2022/8/1 2:33:49,655.3,1547.6162
14096,2022/8/1 2:33:59,655.3,1547.6155
14097,2022/8/1 2:34:09,655.3,1547.6162
14098,2022/8/1 2:34:19,655.3,1547.6155
14099,2022/8/1 2:34:29,655.3,1547.617
14100,2022/8/1 2:34:39,655.3,1547.6162
14101,2022/8/1 2:34:49,655.3,1547.6162
14102,2022/8/1 2:34:59,655.3,1547.6155
14103,2022/8/1 2:35:09,655.3,1547.6162
14104,2022/8/1 2:35:19,655.3,1547.6155
14105,2022/8/1 2:35:29,655.3,1547.6147
14106,2022/8/1 2:35:39,655.3,1547.6139
14107,2022/8/1 2:35:49,655.3,1547.6147
14108,2022/8/1 2:35:59,655.3,1547.6155
14109,2022/8/1 2:36:09,655.3,1547.6155
14110,2022/8/1 2:36:19,655.3,1547.6155
14111,2022/8/1 2:36:29,655.3,1547.6147
14112,2022/8/1 2:36:39,655.3,1547.6139
14113,2022/8/1 2:36:49,655.3,1547.6139
14114,2022/8/1 2:36:59,655.3,1547.6139
14115,2022/8/1 2:37:09,655.3,1547.6147
14116,2022/8/1 2:37:19,655.3,1547.6147
14117,2022/8/1 2:37:29,655.3,1547.6155
14118,2022/8/1 2:37:39,655.3,1547.6155
14119,2022/8/1 2:37:49,655.3,1547.6162
14120,2022/8/1 2:37:59,655.3,1547.6155
14121,2022/8/1 2:38:09,655.3,1547.6147
14122,2022/8/1 2:38:19,655.3,1547.6162
14123,2022/8/1 2:38:29,655.3,1547.6155
14124,2022/8/1 2:38:39,655.3,1547.6162
14125,2022/8/1 2:38:49,655.3,1547.6147
14126,2022/8/1 2:38:59,655.3,1547.6162
14127,2022/8/1 2:39:09,655.3,1547.6162
14128,2022/8/1 2:39:19,655.3,1547.6162
14129,2022/8/1 2:39:29,655.3,1547.6155
14130,2022/8/1 2:39:39,655.3,1547.6162
14131,2022/8/1 2:39:49,655.3,1547.6155
14132,2022/8/1 2:39:59,655.3,1547.6162
14133,2022/8/1 2:40:09,655.3,1547.6155
14134,2022/8/1 2:40:19,655.3,1547.6162
14135,2022/8/1 2:40:29,655.3,1547.6147
14136,2022/8/1 2:40:39,655.3,1547.6155
14137,2022/8/1 2:40:49,655.3,1547.6162
14138,2022/8/1 2:40:59,655.3,1547.6155
14139,2022/8/1 2:41:09,655.3,1547.6155
14140,2022/8/1 2:41:19,655.3,1547.617
14141,2022/8/1 2:41:29,655.3,1547.6162
14142,2022/8/1 2:41:39,655.3,1547.6162
14143,2022/8/1 2:41:49,655.3,1547.6162
14144,2022/8/1 2:41:59,655.2,1547.617
14145,2022/8/1 2:42:09,655.2,1547.6162
14146,2022/8/1 2:42:19,655.2,1547.6162
14147,2022/8/1 2:42:29,655.2,1547.617
14148,2022/8/1 2:42:39,655.2,1547.6155
14149,2022/8/1 2:42:49,655.3,1547.6162
14150,2022/8/1 2:42:59,655.3,1547.6162
14151,2022/8/1 2:43:09,655.3,1547.6147
14152,2022/8/1 2:43:19,655.3,1547.6155
14153,2022/8/1 2:43:29,655.3,1547.6155
14154,2022/8/1 2:43:39,655.3,1547.6147
14155,2022/8/1 2:43:49,655.3,1547.6155
14156,2022/8/1 2:43:59,655.3,1547.6155
14157,2022/8/1 2:44:09,655.3,1547.6155
14158,2022/8/1 2:44:19,655.3,1547.617
14159,2022/8/1 2:44:29,655.3,1547.617
14160,2022/8/1 2:44:39,655.3,1547.6162
14161,2022/8/1 2:44:49,655.3,1547.617
14162,2022/8/1 2:44:59,655.3,1547.6162
14163,2022/8/1 2:45:09,655.3,1547.617
14164,2022/8/1 2:45:19,655.3,1547.6162
14165,2022/8/1 2:45:29,655.3,1547.6162
14166,2022/8/1 2:45:39,655.2,1547.6155
14167,2022/8/1 2:45:49,655.2,1547.617
14168,2022/8/1 2:45:59,655.2,1547.6162
14169,2022/8/1 2:46:09,655.2,1547.617
14170,2022/8/1 2:46:19,655.2,1547.617
14171,2022/8/1 2:46:29,655.2,1547.6178
14172,2022/8/1 2:46:39,655.2,1547.6178
14173,2022/8/1 2:46:49,655.2,1547.617
14174,2022/8/1 2:46:59,655.2,1547.6178
14175,2022/8/1 2:47:09,655.2,1547.617
14176,2022/8/1 2:47:19,655.2,1547.6162
14177,2022/8/1 2:47:29,655.2,1547.617
14178,2022/8/1 2:47:39,655.2,1547.6162
14179,2022/8/1 2:47:49,655.2,1547.6162
14180,2022/8/1 2:47:59,655.2,1547.6162
14181,2022/8/1 2:48:09,655.1,1547.6162
14182,2022/8/1 2:48:19,655.1,1547.6155
14183,2022/8/1 2:48:29,655.1,1547.6162
14184,2022/8/1 2:48:39,655.2,1547.6139
14185,2022/8/1 2:48:49,655.2,1547.6147
14186,2022/8/1 2:48:59,655.2,1547.6155
14187,2022/8/1 2:49:09,655.2,1547.6155
14188,2022/8/1 2:49:19,655.1,1547.6162
14189,2022/8/1 2:49:29,655.1,1547.6147
14190,2022/8/1 2:49:39,655.1,1547.6147
14191,2022/8/1 2:49:49,655.1,1547.6155
14192,2022/8/1 2:49:59,655.1,1547.6155
14193,2022/8/1 2:50:09,655.1,1547.6147
14194,2022/8/1 2:50:19,655.1,1547.6147
14195,2022/8/1 2:50:29,655.1,1547.6155
14196,2022/8/1 2:50:39,655.1,1547.6147
14197,2022/8/1 2:50:49,655.1,1547.6155
14198,2022/8/1 2:50:59,655.1,1547.6147
14199,2022/8/1 2:51:09,655.1,1547.6147
14200,2022/8/1 2:51:19,655.1,1547.6155
14201,2022/8/1 2:51:29,655.1,1547.6147
14202,2022/8/1 2:51:39,655.1,1547.6147
14203,2022/8/1 2:51:49,655.1,1547.6139
14204,2022/8/1 2:51:59,655.1,1547.6147
14205,2022/8/1 2:52:09,655.1,1547.6147
14206,2022/8/1 2:52:19,655.2,1547.6155
14207,2022/8/1 2:52:29,655.2,1547.6155
14208,2022/8/1 2:52:39,655.1,1547.6162
14209,2022/8/1 2:52:49,655.1,1547.6147
14210,2022/8/1 2:52:59,655.1,1547.6155
14211,2022/8/1 2:53:09,655.1,1547.6155
14212,2022/8/1 2:53:19,655.1,1547.6147
14213,2022/8/1 2:53:29,655.1,1547.6155
14214,2022/8/1 2:53:39,655.1,1547.6155
14215,2022/8/1 2:53:49,655.1,1547.6155
14216,2022/8/1 2:53:59,655.1,1547.6147
14217,2022/8/1 2:54:09,655.1,1547.6155
14218,2022/8/1 2:54:19,655,1547.6147
14219,2022/8/1 2:54:29,655,1547.6139
14220,2022/8/1 2:54:39,655,1547.6147
14221,2022/8/1 2:54:49,655.1,1547.6147
14222,2022/8/1 2:54:59,655.1,1547.6139
14223,2022/8/1 2:55:09,655.1,1547.6131
14224,2022/8/1 2:55:19,655,1547.6131
14225,2022/8/1 2:55:29,655,1547.6139
14226,2022/8/1 2:55:39,655,1547.6139
14227,2022/8/1 2:55:49,655,1547.6139
14228,2022/8/1 2:55:59,655.1,1547.6139
14229,2022/8/1 2:56:09,655.1,1547.6139
14230,2022/8/1 2:56:19,655.1,1547.6131
14231,2022/8/1 2:56:29,655.1,1547.6131
14232,2022/8/1 2:56:39,655.1,1547.6139
14233,2022/8/1 2:56:49,655.1,1547.6147
14234,2022/8/1 2:56:59,655.1,1547.6147
14235,2022/8/1 2:57:09,655.1,1547.6147
14236,2022/8/1 2:57:19,655.1,1547.6139
14237,2022/8/1 2:57:29,655.1,1547.6147
14238,2022/8/1 2:57:39,655.1,1547.6155
14239,2022/8/1 2:57:49,655.1,1547.6147
14240,2022/8/1 2:57:59,655.1,1547.6131
14241,2022/8/1 2:58:09,655.1,1547.6155
14242,2022/8/1 2:58:19,655.1,1547.6147
14243,2022/8/1 2:58:29,655.1,1547.6155
14244,2022/8/1 2:58:39,655.1,1547.6147
14245,2022/8/1 2:58:49,655.1,1547.6155
14246,2022/8/1 2:58:59,655.1,1547.6147
14247,2022/8/1 2:59:09,655.1,1547.6147
14248,2022/8/1 2:59:19,655.1,1547.6155
14249,2022/8/1 2:59:29,655.1,1547.6155
14250,2022/8/1 2:59:39,655.1,1547.6147
14251,2022/8/1 2:59:49,655.1,1547.6147
14252,2022/8/1 2:59:59,655.1,1547.6147
14253,2022/8/1 3:00:09,655.1,1547.6155
14254,2022/8/1 3:00:19,655.1,1547.6155
14255,2022/8/1 3:00:29,655.1,1547.6162
14256,2022/8/1 3:00:39,655,1547.6147
14257,2022/8/1 3:00:49,655.1,1547.6155
14258,2022/8/1 3:00:59,655.1,1547.6162
14259,2022/8/1 3:01:09,655,1547.6147
14260,2022/8/1 3:01:19,655,1547.6155
14261,2022/8/1 3:01:29,655,1547.6162
14262,2022/8/1 3:01:39,655,1547.6155
14263,2022/8/1 3:01:49,655,1547.6147
14264,2022/8/1 3:01:59,655,1547.6139
14265,2022/8/1 3:02:09,655,1547.6147
14266,2022/8/1 3:02:19,655,1547.6147
14267,2022/8/1 3:02:29,655,1547.6139
14268,2022/8/1 3:02:39,655,1547.6139
14269,2022/8/1 3:02:49,655,1547.6139
14270,2022/8/1 3:02:59,655,1547.6131
14271,2022/8/1 3:03:09,655,1547.6131
14272,2022/8/1 3:03:19,655,1547.6139
14273,2022/8/1 3:03:29,655,1547.6123
14274,2022/8/1 3:03:39,655,1547.6131
14275,2022/8/1 3:03:49,655,1547.6131
14276,2022/8/1 3:03:59,655,1547.6123
14277,2022/8/1 3:04:09,655,1547.6139
14278,2022/8/1 3:04:19,655,1547.6131
14279,2022/8/1 3:04:29,655,1547.6123
14280,2022/8/1 3:04:39,655,1547.6131
14281,2022/8/1 3:04:49,655,1547.6131
14282,2022/8/1 3:04:59,655,1547.6139
14283,2022/8/1 3:05:09,655,1547.6131
14284,2022/8/1 3:05:19,655,1547.6131
14285,2022/8/1 3:05:29,655,1547.6131
14286,2022/8/1 3:05:39,655,1547.6139
14287,2022/8/1 3:05:49,655,1547.6139
14288,2022/8/1 3:05:59,655,1547.6131
14289,2022/8/1 3:06:09,655,1547.6139
14290,2022/8/1 3:06:19,655,1547.6139
14291,2022/8/1 3:06:29,654.9,1547.6147
14292,2022/8/1 3:06:39,655,1547.6139
14293,2022/8/1 3:06:49,655,1547.6131
14294,2022/8/1 3:06:59,655,1547.6139
14295,2022/8/1 3:07:09,655,1547.6131
14296,2022/8/1 3:07:19,655,1547.6139
14297,2022/8/1 3:07:29,655,1547.6131
14298,2022/8/1 3:07:39,655,1547.6139
14299,2022/8/1 3:07:49,655,1547.6131
14300,2022/8/1 3:07:59,655,1547.6123
14301,2022/8/1 3:08:09,655,1547.6139
14302,2022/8/1 3:08:19,655,1547.6139
14303,2022/8/1 3:08:29,655,1547.6131
14304,2022/8/1 3:08:39,655,1547.6131
14305,2022/8/1 3:08:49,655,1547.6131
14306,2022/8/1 3:08:59,654.9,1547.6131
14307,2022/8/1 3:09:09,654.9,1547.6131
14308,2022/8/1 3:09:19,654.9,1547.6131
14309,2022/8/1 3:09:29,654.9,1547.6139
14310,2022/8/1 3:09:39,654.9,1547.6131
14311,2022/8/1 3:09:49,654.9,1547.6131
14312,2022/8/1 3:09:59,654.9,1547.6131
14313,2022/8/1 3:10:09,654.9,1547.6131
14314,2022/8/1 3:10:19,654.9,1547.6139
14315,2022/8/1 3:10:29,655,1547.6123
14316,2022/8/1 3:10:39,655,1547.6131
14317,2022/8/1 3:10:49,654.9,1547.6123
14318,2022/8/1 3:10:59,654.9,1547.6131
14319,2022/8/1 3:11:09,654.9,1547.6123
14320,2022/8/1 3:11:19,654.9,1547.6131
14321,2022/8/1 3:11:29,655,1547.6131
14322,2022/8/1 3:11:39,655,1547.6123
14323,2022/8/1 3:11:49,655,1547.6123
14324,2022/8/1 3:11:59,654.9,1547.6123
14325,2022/8/1 3:12:09,654.9,1547.6123
14326,2022/8/1 3:12:19,654.9,1547.6123
14327,2022/8/1 3:12:29,655,1547.6123
14328,2022/8/1 3:12:39,655,1547.6123
14329,2022/8/1 3:12:49,655,1547.6123
14330,2022/8/1 3:12:59,654.9,1547.6131
14331,2022/8/1 3:13:09,655,1547.6131
14332,2022/8/1 3:13:19,655,1547.6123
14333,2022/8/1 3:13:29,654.9,1547.6123
14334,2022/8/1 3:13:39,654.9,1547.6123
14335,2022/8/1 3:13:49,654.9,1547.6131
14336,2022/8/1 3:13:59,654.9,1547.6131
14337,2022/8/1 3:14:09,654.9,1547.6131
14338,2022/8/1 3:14:19,655,1547.6123
14339,2022/8/1 3:14:29,655,1547.6123
14340,2022/8/1 3:14:39,655,1547.6123
14341,2022/8/1 3:14:49,655,1547.6131
14342,2022/8/1 3:14:59,655,1547.6115
14343,2022/8/1 3:15:09,655,1547.6123
14344,2022/8/1 3:15:19,655,1547.6131
14345,2022/8/1 3:15:29,655,1547.6131
14346,2022/8/1 3:15:39,655,1547.6131
14347,2022/8/1 3:15:49,655,1547.6139
14348,2022/8/1 3:15:59,655,1547.6131
14349,2022/8/1 3:16:09,655,1547.6139
14350,2022/8/1 3:16:19,655,1547.6131
14351,2022/8/1 3:16:29,655,1547.6139
14352,2022/8/1 3:16:39,654.9,1547.6131
14353,2022/8/1 3:16:49,654.9,1547.6139
14354,2022/8/1 3:16:59,654.9,1547.6139
14355,2022/8/1 3:17:09,654.9,1547.6139
14356,2022/8/1 3:17:19,654.9,1547.6147
14357,2022/8/1 3:17:29,655,1547.6131
14358,2022/8/1 3:17:39,655,1547.6139
14359,2022/8/1 3:17:49,655,1547.6139
14360,2022/8/1 3:17:59,654.9,1547.6139
14361,2022/8/1 3:18:09,654.9,1547.6139
14362,2022/8/1 3:18:19,654.9,1547.6139
14363,2022/8/1 3:18:29,654.9,1547.6147
14364,2022/8/1 3:18:39,655,1547.6139
14365,2022/8/1 3:18:49,655,1547.6131
14366,2022/8/1 3:18:59,655,1547.6123
14367,2022/8/1 3:19:09,655,1547.6131
14368,2022/8/1 3:19:19,654.9,1547.6131
14369,2022/8/1 3:19:29,654.9,1547.6139
14370,2022/8/1 3:19:39,655,1547.6139
14371,2022/8/1 3:19:49,655,1547.6139
14372,2022/8/1 3:19:59,655,1547.6139
14373,2022/8/1 3:20:09,654.9,1547.6131
14374,2022/8/1 3:20:19,655,1547.6139
14375,2022/8/1 3:20:29,655,1547.6139
14376,2022/8/1 3:20:39,654.9,1547.6131
14377,2022/8/1 3:20:49,654.9,1547.6131
14378,2022/8/1 3:20:59,654.9,1547.6139
14379,2022/8/1 3:21:09,654.9,1547.6139
14380,2022/8/1 3:21:19,654.9,1547.6131
14381,2022/8/1 3:21:29,654.9,1547.6131
14382,2022/8/1 3:21:39,654.9,1547.6131
14383,2022/8/1 3:21:49,654.9,1547.6123
14384,2022/8/1 3:21:59,654.9,1547.6123
14385,2022/8/1 3:22:09,654.9,1547.6131
14386,2022/8/1 3:22:19,654.9,1547.6123
14387,2022/8/1 3:22:29,654.9,1547.6131
14388,2022/8/1 3:22:39,654.9,1547.6131
14389,2022/8/1 3:22:49,654.9,1547.6123
14390,2022/8/1 3:22:59,654.9,1547.6123
14391,2022/8/1 3:23:09,654.9,1547.6123
14392,2022/8/1 3:23:19,654.9,1547.6115
14393,2022/8/1 3:23:29,654.9,1547.6131
14394,2022/8/1 3:23:39,654.9,1547.6131
14395,2022/8/1 3:23:49,654.9,1547.6123
14396,2022/8/1 3:23:59,654.9,1547.6123
14397,2022/8/1 3:24:09,654.9,1547.6131
14398,2022/8/1 3:24:19,654.9,1547.6139
14399,2022/8/1 3:24:29,654.9,1547.6131
14400,2022/8/1 3:24:39,654.9,1547.6123
14401,2022/8/1 3:24:49,655,1547.6131
14402,2022/8/1 3:24:59,654.9,1547.6131
14403,2022/8/1 3:25:09,654.9,1547.6131
14404,2022/8/1 3:25:19,654.9,1547.6131
14405,2022/8/1 3:25:29,654.9,1547.6123
14406,2022/8/1 3:25:39,654.9,1547.6131
14407,2022/8/1 3:25:49,654.9,1547.6123
14408,2022/8/1 3:25:59,654.9,1547.6131
14409,2022/8/1 3:26:09,654.9,1547.6123
14410,2022/8/1 3:26:19,654.9,1547.6123
