,time,ctwl/nm
159,2022-07-28 15:59:24,1551.272
160,2022-07-28 16:00:32,1551.272
161,2022-07-28 16:01:40,1551.276
162,2022-07-28 16:02:49,1551.276
163,2022-07-28 16:04:01,1551.28
164,2022-07-28 16:05:09,1551.284
165,2022-07-28 16:06:17,1551.288
166,2022-07-28 16:07:25,1551.292
167,2022-07-28 16:08:34,1551.288
168,2022-07-28 16:09:42,1551.288
169,2022-07-28 16:10:51,1551.292
170,2022-07-28 16:11:59,1551.296
171,2022-07-28 16:13:11,1551.296
172,2022-07-28 16:14:19,1551.3
173,2022-07-28 16:15:27,1551.304
174,2022-07-28 16:16:36,1551.304
175,2022-07-28 16:17:44,1551.308
176,2022-07-28 16:18:52,1551.308
177,2022-07-28 16:20:01,1551.308
178,2022-07-28 16:21:09,1551.308
179,2022-07-28 16:22:17,1551.312
180,2022-07-28 16:23:26,1551.312
181,2022-07-28 16:24:34,1551.316
182,2022-07-28 16:25:42,1551.32
183,2022-07-28 16:26:51,1551.32
184,2022-07-28 16:27:59,1551.324
185,2022-07-28 16:29:07,1551.32
186,2022-07-28 16:30:16,1551.324
187,2022-07-28 16:31:24,1551.324
188,2022-07-28 16:32:32,1551.328
189,2022-07-28 16:33:41,1551.328
190,2022-07-28 16:34:49,1551.332
191,2022-07-28 16:36:01,1551.336
192,2022-07-28 16:37:09,1551.336
193,2022-07-28 16:38:18,1551.332
194,2022-07-28 16:39:26,1551.336
195,2022-07-28 16:40:35,1551.34
196,2022-07-28 16:41:43,1551.34
197,2022-07-28 16:42:51,1551.34
198,2022-07-28 16:44:00,1551.344
199,2022-07-28 16:45:08,1551.348
200,2022-07-28 16:46:16,1551.352
201,2022-07-28 16:47:24,1551.352
202,2022-07-28 16:48:33,1551.348
203,2022-07-28 16:49:41,1551.352
204,2022-07-28 16:50:50,1551.352
205,2022-07-28 16:51:58,1551.356
206,2022-07-28 16:53:06,1551.356
207,2022-07-28 16:54:15,1551.36
208,2022-07-28 16:55:23,1551.36
209,2022-07-28 16:56:31,1551.364
210,2022-07-28 16:57:40,1551.364
211,2022-07-28 16:58:48,1551.364
212,2022-07-28 16:59:56,1551.364
213,2022-07-28 17:01:05,1551.364
214,2022-07-28 17:02:13,1551.368
215,2022-07-28 17:03:21,1551.368
216,2022-07-28 17:04:30,1551.372
217,2022-07-28 17:05:38,1551.372
218,2022-07-28 17:06:46,1551.376
219,2022-07-28 17:07:55,1551.376
220,2022-07-28 17:09:03,1551.376
221,2022-07-28 17:10:12,1551.376
222,2022-07-28 17:11:20,1551.376
223,2022-07-28 17:12:28,1551.376
224,2022-07-28 17:13:37,1551.38
225,2022-07-28 17:14:45,1551.384
226,2022-07-28 17:15:53,1551.384
227,2022-07-28 17:17:02,1551.384
228,2022-07-28 17:18:16,1551.384
229,2022-07-28 17:19:25,1551.388
230,2022-07-28 17:20:33,1551.388
231,2022-07-28 17:21:41,1551.388
232,2022-07-28 17:22:50,1551.392
233,2022-07-28 17:23:58,1551.396
234,2022-07-28 17:25:06,1551.396
235,2022-07-28 17:26:15,1551.396
236,2022-07-28 17:27:23,1551.396
237,2022-07-28 17:28:32,1551.396
238,2022-07-28 17:29:40,1551.396
239,2022-07-28 17:30:48,1551.396
240,2022-07-28 17:31:57,1551.4
241,2022-07-28 17:33:05,1551.4
242,2022-07-28 17:34:14,1551.404
243,2022-07-28 17:35:22,1551.404
244,2022-07-28 17:36:30,1551.404
245,2022-07-28 17:37:39,1551.408
246,2022-07-28 17:38:47,1551.404
247,2022-07-28 17:39:59,1551.404
248,2022-07-28 17:41:07,1551.408
249,2022-07-28 17:42:16,1551.408
250,2022-07-28 17:43:24,1551.408
251,2022-07-28 17:44:33,1551.408
252,2022-07-28 17:45:41,1551.412
253,2022-07-28 17:46:49,1551.412
254,2022-07-28 17:47:58,1551.416
255,2022-07-28 17:49:06,1551.412
256,2022-07-28 17:50:15,1551.412
257,2022-07-28 17:51:23,1551.412
258,2022-07-28 17:52:31,1551.416
259,2022-07-28 17:53:43,1551.416
260,2022-07-28 17:54:51,1551.42
261,2022-07-28 17:56:00,1551.42
262,2022-07-28 17:57:08,1551.424
263,2022-07-28 17:58:20,1551.424
264,2022-07-28 17:59:28,1551.424
265,2022-07-28 18:00:37,1551.424
266,2022-07-28 18:01:49,1551.424
267,2022-07-28 18:02:57,1551.424
268,2022-07-28 18:04:05,1551.428
269,2022-07-28 18:05:14,1551.428
270,2022-07-28 18:06:22,1551.428
271,2022-07-28 18:07:31,1551.432
272,2022-07-28 18:08:39,1551.428
273,2022-07-28 18:09:48,1551.428
274,2022-07-28 18:10:56,1551.432
275,2022-07-28 18:12:04,1551.432
276,2022-07-28 18:13:13,1551.432
277,2022-07-28 18:14:21,1551.436
278,2022-07-28 18:15:30,1551.436
279,2022-07-28 18:16:41,1551.44
280,2022-07-28 18:17:50,1551.44
281,2022-07-28 18:18:58,1551.44
282,2022-07-28 18:20:07,1551.436
283,2022-07-28 18:21:19,1551.44
284,2022-07-28 18:22:27,1551.44
285,2022-07-28 18:23:36,1551.44
286,2022-07-28 18:24:44,1551.444
287,2022-07-28 18:25:52,1551.444
288,2022-07-28 18:27:01,1551.444
