,time,ctwl/nm,notch/dB,reflection/%,n_ac
83,2022/9/18 14:25:44,1553.5539,0.3034,6.75,1.363334E-7
84,2022/9/18 14:26:14,1553.5935,0.3231,7.17,1.363368E-7
85,2022/9/18 14:26:44,1553.6453,0.3265,7.24,1.363414E-7
86,2022/9/18 14:27:14,1553.6973,0.3190,7.08,1.363459E-7
87,2022/9/18 14:27:44,1553.8401,0.1888,4.25,1.363585E-7
88,2022/9/18 14:28:14,1554.1131,0.3204,7.11,1.363824E-7
89,2022/9/18 14:28:44,1552.8956,0.1763,3.98,1.362756E-7
90,2022/9/18 14:29:14,1553.4462,0.1823,4.11,1.363239E-7
91,2022/9/18 14:29:44,1553.5388,0.1570,3.55,1.363320E-7
92,2022/9/18 14:30:14,1553.5624,16.9662,97.99,1.363341E-7
93,2022/9/18 14:30:44,1553.5366,16.8435,97.93,1.363318E-7
94,2022/9/18 14:31:14,1552.9114,16.7128,97.87,1.362770E-7
95,2022/9/18 14:31:44,1565.1144,0.0231,0.53,4.79760E-8
96,2022/9/18 14:32:14,1557.4841,0.0119,0.27,2.97361E-8
97,2022/9/18 14:32:44,1555.9105,0.0148,0.34,3.44176E-8
98,2022/9/18 14:33:14,1556.1895,0.0226,0.52,4.69527E-8
99,2022/9/18 14:37:29,1554.5939,0.2698,6.02,1.364246E-7
100,2022/9/18 14:37:59,1554.6112,0.2640,5.90,1.364261E-7
101,2022/9/18 14:38:29,1554.6239,0.2773,6.19,1.364273E-7
102,2022/9/18 14:38:59,1554.6852,0.2398,5.37,1.364326E-7
103,2022/9/18 14:39:29,1554.7008,0.2342,5.25,1.364340E-7
104,2022/9/18 14:39:59,1554.7241,0.2718,6.07,1.364360E-7
105,2022/9/18 14:40:29,1554.7383,0.2734,6.10,1.364373E-7
106,2022/9/18 14:40:59,1554.8002,0.1388,3.15,1.364427E-7
107,2022/9/18 14:41:29,1554.8247,0.2666,5.95,1.364449E-7
108,2022/9/18 14:41:59,1554.8426,0.2605,5.82,1.364464E-7
109,2022/9/18 14:42:29,1554.8518,0.2693,6.01,1.364473E-7
110,2022/9/18 14:42:59,1554.9097,0.2751,6.14,1.364523E-7
111,2022/9/18 14:43:29,1554.9302,0.2619,5.85,1.364541E-7
112,2022/9/18 14:43:59,1554.9483,0.1716,3.87,1.364557E-7
113,2022/9/18 14:44:29,1554.9638,0.2601,5.81,1.364571E-7
114,2022/9/18 14:44:59,1554.9674,0.2403,5.38,1.364574E-7
115,2022/9/18 14:45:29,1555.026,0.2605,5.82,1.364625E-7
116,2022/9/18 14:45:59,1555.0368,0.2659,5.94,1.364635E-7
117,2022/9/18 14:46:29,1555.0486,0.1813,4.09,1.364645E-7
118,2022/9/18 14:46:59,1555.0624,0.2460,5.51,1.364657E-7
119,2022/9/18 14:47:29,1555.0735,0.1375,3.12,1.364667E-7
120,2022/9/18 14:47:59,1555.1187,0.2589,5.79,1.364707E-7
121,2022/9/18 14:48:29,1555.1423,0.2479,5.55,1.364727E-7
122,2022/9/18 14:48:59,1555.1591,0.1235,2.80,1.364742E-7
123,2022/9/18 14:49:29,1555.1779,0.1694,3.83,1.364759E-7
124,2022/9/18 14:49:59,1555.1875,0.2504,5.60,1.364767E-7
125,2022/9/18 14:50:29,1555.1934,0.2283,5.12,1.364772E-7
126,2022/9/18 14:50:59,1555.2384,0.0960,2.19,1.364812E-7
127,2022/9/18 14:51:29,1555.2521,0.2321,5.20,1.364824E-7
128,2022/9/18 14:51:59,1555.2662,0.2445,5.47,1.364836E-7
129,2022/9/18 14:52:29,1555.2771,0.1532,3.47,1.364846E-7
130,2022/9/18 14:52:59,1555.2827,0.2262,5.08,1.364851E-7
131,2022/9/18 14:53:29,1555.2903,0.1933,4.35,1.364857E-7
132,2022/9/18 14:53:59,1555.3443,0.2367,5.30,1.364905E-7
133,2022/9/18 14:54:29,1555.3582,0.2441,5.47,1.364917E-7
134,2022/9/18 14:54:59,1555.3793,0.2246,5.04,1.364935E-7
