,time,ctwl/nm,notch/dB,reflection/%,n_ac
73,2022/9/5 22:46:21,1545.6345,12.7281,94.66,1.356384E-7
74,2022/9/5 22:46:51,1545.8562,12.0801,93.81,1.356578E-7
75,2022/9/5 22:47:21,1546.063,6.0658,75.26,1.356760E-7
76,2022/9/5 22:47:51,1546.2832,11.2401,92.48,1.356953E-7
77,2022/9/5 22:48:21,1546.4645,10.1234,90.28,1.357112E-7
78,2022/9/5 22:48:51,1546.6744,9.7956,89.52,1.357296E-7
79,2022/9/5 22:49:21,1546.862,8.8991,87.11,1.357461E-7
80,2022/9/5 22:49:51,1547.0605,8.0055,84.17,1.357635E-7
81,2022/9/5 22:50:21,1547.2255,6.9306,79.73,1.357780E-7
82,2022/9/5 22:50:51,1547.3908,5.8240,73.84,1.357925E-7
83,2022/9/5 22:51:21,1547.433,3.6675,57.02,1.357962E-7
84,2022/9/5 22:51:51,1547.2271,3.3081,53.31,1.357781E-7
85,2022/9/5 22:52:21,1545.9453,2.1196,38.62,1.356657E-7
86,2022/9/5 22:52:51,1553.6324,1.1912,23.99,1.363402E-7
87,2022/9/5 22:53:21,1549.8422,0.5593,12.08,1.360076E-7
88,2022/9/5 22:53:51,1549.3713,0.1529,3.46,1.359663E-7
89,2022/9/5 22:54:21,1536.0417,0.0267,0.61,5.33753E-8
90,2022/9/5 22:54:51,1549.2197,0.0232,0.53,4.74887E-8
91,2022/9/5 22:55:21,1549.2186,0.0650,1.49,1.359529E-7
92,2022/9/5 22:55:51,1549.2404,0.2381,5.33,1.359548E-7
93,2022/9/5 22:56:21,1549.2578,0.4440,9.72,1.359563E-7
94,2022/9/5 22:56:51,1549.2751,0.6338,13.58,1.359579E-7
95,2022/9/5 22:57:21,1549.2951,0.7366,15.60,1.359596E-7
96,2022/9/5 22:57:51,1549.3066,0.9368,19.40,1.359606E-7
97,2022/9/5 22:58:21,1549.3165,1.0240,21.00,1.359615E-7
98,2022/9/5 22:58:51,1549.3153,1.0385,21.27,1.359614E-7
99,2022/9/5 22:59:21,1549.3138,1.1008,22.39,1.359613E-7
100,2022/9/5 22:59:51,1549.305,1.0906,22.21,1.359605E-7
101,2022/9/5 23:00:21,1549.2874,0.5861,12.62,1.359589E-7
102,2022/9/5 23:00:51,1549.2756,1.0389,21.28,1.359579E-7
103,2022/9/5 23:01:21,1549.2631,1.0343,21.19,1.359568E-7
104,2022/9/5 23:01:51,1549.2558,0.9872,20.33,1.359562E-7
105,2022/9/5 23:02:21,1549.273,0.4326,9.48,1.359577E-7
106,2022/9/5 23:02:51,1549.2302,0.8749,18.25,1.359539E-7
107,2022/9/5 23:03:21,1549.2235,0.8049,16.92,1.359533E-7
108,2022/9/5 23:03:51,1549.2198,0.8034,16.89,1.359530E-7
109,2022/9/5 23:04:21,1549.2124,0.7811,16.46,1.359524E-7
110,2022/9/5 23:04:51,1549.2099,0.7987,16.80,1.359521E-7
111,2022/9/5 23:05:21,1549.2067,0.6846,14.58,1.359519E-7
112,2022/9/5 23:05:51,1549.2057,0.6619,14.14,1.359518E-7
113,2022/9/5 23:06:21,1549.2122,0.6890,14.67,1.359523E-7
114,2022/9/5 23:06:51,1549.2096,0.6842,14.58,1.359521E-7
115,2022/9/5 23:07:21,1549.2111,0.6049,13.00,1.359523E-7
116,2022/9/5 23:07:51,1549.2104,0.6570,14.04,1.359522E-7
117,2022/9/5 23:08:21,1549.2103,0.6172,13.25,1.359522E-7
118,2022/9/5 23:08:51,1549.2106,0.5327,11.54,1.359522E-7
119,2022/9/5 23:09:21,1549.2138,0.5993,12.89,1.359525E-7
120,2022/9/5 23:09:51,1549.2129,0.5965,12.83,1.359524E-7
121,2022/9/5 23:10:21,1549.2138,0.5747,12.39,1.359525E-7
122,2022/9/5 23:10:51,1549.211,0.5532,11.96,1.359522E-7
123,2022/9/5 23:11:21,1549.2145,0.6031,12.97,1.359525E-7
124,2022/9/5 23:11:51,1549.2151,0.5050,10.98,1.359526E-7
125,2022/9/5 23:12:21,1549.2179,0.4719,10.30,1.359528E-7
126,2022/9/5 23:12:51,1549.2187,0.5841,12.58,1.359529E-7
127,2022/9/5 23:13:21,1549.2184,0.5679,12.26,1.359529E-7
128,2022/9/5 23:13:51,1549.2198,0.4502,9.85,1.359530E-7
129,2022/9/5 23:14:21,1549.2212,0.6268,13.44,1.359531E-7
130,2022/9/5 23:14:51,1549.2238,0.3228,7.16,1.359534E-7
131,2022/9/5 23:15:21,1549.2245,0.5686,12.27,1.359534E-7
132,2022/9/5 23:15:51,1549.2291,0.4452,9.74,1.359538E-7
133,2022/9/5 23:16:21,1549.2231,0.5251,11.39,1.359533E-7
134,2022/9/5 23:16:51,1549.2263,0.5726,12.35,1.359536E-7
135,2022/9/5 23:17:21,1549.225,0.5643,12.18,1.359535E-7
136,2022/9/5 23:17:51,1549.2259,0.5670,12.24,1.359535E-7
137,2022/9/5 23:18:21,1549.2255,0.5896,12.69,1.359535E-7
138,2022/9/5 23:18:51,1549.2289,0.4436,9.71,1.359538E-7
139,2022/9/5 23:19:21,1549.2245,0.4060,8.92,1.359534E-7
140,2022/9/5 23:19:51,1549.2245,0.5162,11.21,1.359534E-7
141,2022/9/5 23:20:21,1549.2282,0.5553,12.00,1.359538E-7
142,2022/9/5 23:20:51,1549.2234,0.4754,10.37,1.359533E-7
143,2022/9/5 23:21:21,1549.2279,0.5872,12.65,1.359537E-7
144,2022/9/5 23:21:51,1549.2255,0.5708,12.32,1.359535E-7
145,2022/9/5 23:22:21,1549.2289,0.5158,11.20,1.359538E-7
146,2022/9/5 23:22:51,1549.225,0.5480,11.85,1.359535E-7
147,2022/9/5 23:23:21,1549.225,0.5269,11.43,1.359535E-7
148,2022/9/5 23:23:51,1549.2268,0.5108,11.10,1.359536E-7
